Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-100	db.samples_query	100	374	16351	100	1	0.002550976760685444
case-100	db.samples_query	100	374	16351	100	2	0.002468639947474003
case-100	db.samples_query	100	374	16351	100	3	0.002399680558592081
case-100	db.samples_query	100	374	16351	100	4	0.0023861275799572468
case-100	db.samples_query	100	374	16351	100	5	0.0023824534006416796
case-100	db.samples_query	100	374	16351	100	6	0.002414471264928579
case-100	db.samples_query	100	374	16351	100	7	0.002399952057749033
case-100	db.samples_query	100	374	16351	100	8	0.0024043544009327887
case-100	db.samples_query	100	374	16351	100	9	0.0024652807228267193
case-100	db.samples_query	100	374	16351	100	10	0.002380743306130171
case-100	q.join	100	374	16351	1	1	0.25012913160026073
case-100	q.join	100	374	16351	1	2	0.24983691982924938
case-100	q.join	100	374	16351	1	3	0.24701649881899357
case-100	q.join	100	374	16351	1	4	0.24635542742908
case-100	q.join	100	374	16351	1	5	0.2469412125647068
case-100	q.join	100	374	16351	1	6	0.24632546491920948
case-100	q.join	100	374	16351	1	7	0.24669629707932472
case-100	q.join	100	374	16351	1	8	0.24623561464250088
case-100	q.join	100	374	16351	1	9	0.24686959013342857
case-100	q.join	100	374	16351	1	10	0.2469243686646223
case-100	q.features_summary	100	374	16351	10	1	0.03850334882736206
case-100	q.features_summary	100	374	16351	10	2	0.03849632833153009
case-100	q.features_summary	100	374	16351	10	3	0.03846441693603993
case-100	q.features_summary	100	374	16351	10	4	0.038415205851197246
case-100	q.features_summary	100	374	16351	10	5	0.0384268281981349
case-100	q.features_summary	100	374	16351	10	6	0.03841059282422066
case-100	q.features_summary	100	374	16351	10	7	0.03841379638761282
case-100	q.features_summary	100	374	16351	10	8	0.03847247697412968
case-100	q.features_summary	100	374	16351	10	9	0.038448942638933656
case-100	q.features_summary	100	374	16351	10	10	0.03842220101505518
case-100	q.features_comparison	100	374	16351	5	1	0.07151347696781159
case-100	q.features_comparison	100	374	16351	5	2	0.07166510187089443
case-100	q.features_comparison	100	374	16351	5	3	0.07150744423270225
case-100	q.features_comparison	100	374	16351	5	4	0.07162354588508606
case-100	q.features_comparison	100	374	16351	5	5	0.0716334741562605
case-100	q.features_comparison	100	374	16351	5	6	0.07158891670405865
case-100	q.features_comparison	100	374	16351	5	7	0.0718546163290739
case-100	q.features_comparison	100	374	16351	5	8	0.07295141071081161
case-100	q.features_comparison	100	374	16351	5	9	0.07193811908364296
case-100	q.features_comparison	100	374	16351	5	10	0.07161674574017525
case-100	q.hasa	100	374	16351	20	1	0.014111068286001682
case-100	q.hasa	100	374	16351	20	2	0.014154371619224549
case-100	q.hasa	100	374	16351	20	3	0.014152235258370638
case-100	q.hasa	100	374	16351	20	4	0.0141039808280766
case-100	q.hasa	100	374	16351	20	5	0.014103627484291791
case-100	q.hasa	100	374	16351	20	6	0.01412324169650674
case-100	q.hasa	100	374	16351	20	7	0.014092867635190487
case-100	q.hasa	100	374	16351	20	8	0.01409842660650611
case-100	q.hasa	100	374	16351	20	9	0.014101481437683106
case-100	q.hasa	100	374	16351	20	10	0.014103304129093885
case-100	q.isa	100	374	16351	1000	1	0.0003614284731447697
case-100	q.isa	100	374	16351	1000	2	0.0003617181293666363
case-100	q.isa	100	374	16351	1000	3	0.0003616096898913383
case-100	q.isa	100	374	16351	1000	4	0.0003608622346073389
case-100	q.isa	100	374	16351	1000	5	0.0003646591491997242
case-100	q.isa	100	374	16351	1000	6	0.0003628135900944471
case-100	q.isa	100	374	16351	1000	7	0.00036117551662027833
case-100	q.isa	100	374	16351	1000	8	0.00036096605844795703
case-100	q.isa	100	374	16351	1000	9	0.00036176905408501626
case-100	q.isa	100	374	16351	1000	10	0.0003644950743764639
case-100	q AND r	100	374	16351	10000	1	2.0901396684348583e-05
case-100	q AND r	100	374	16351	10000	2	2.087448090314865e-05
case-100	q AND r	100	374	16351	10000	3	2.0961077325046063e-05
case-100	q AND r	100	374	16351	10000	4	2.0978048443794252e-05
case-100	q AND r	100	374	16351	10000	5	2.1184489689767362e-05
case-100	q AND r	100	374	16351	10000	6	2.0902781188488006e-05
case-100	q AND r	100	374	16351	10000	7	2.08678325638175e-05
case-100	q AND r	100	374	16351	10000	8	2.0825616270303727e-05
case-100	q AND r	100	374	16351	10000	9	2.0873747393488883e-05
case-100	q AND r	100	374	16351	10000	10	2.0910712517797948e-05
case-100	q.toframe	100	374	16351	50	1	0.004405849911272526
case-100	q.toframe	100	374	16351	50	2	0.004386105388402939
case-100	q.toframe	100	374	16351	50	3	0.004377834424376488
case-100	q.toframe	100	374	16351	50	4	0.004404730871319771
case-100	q.toframe	100	374	16351	50	5	0.0043740422278642655
case-100	q.toframe	100	374	16351	50	6	0.004375301599502564
case-100	q.toframe	100	374	16351	50	7	0.004373226463794708
case-100	q.toframe	100	374	16351	50	8	0.004360821545124054
case-100	q.toframe	100	374	16351	50	9	0.004376042895019055
case-100	q.toframe	100	374	16351	50	10	0.004364507906138897
case-100	q.summary	100	374	16351	1000	1	0.0003723841607570648
case-100	q.summary	100	374	16351	1000	2	0.0003793602790683508
case-100	q.summary	100	374	16351	1000	3	0.0003587972074747086
case-100	q.summary	100	374	16351	1000	4	0.00035905332118272784
case-100	q.summary	100	374	16351	1000	5	0.0003645802233368158
case-100	q.summary	100	374	16351	1000	6	0.0003724584747105837
case-100	q.summary	100	374	16351	1000	7	0.00035926380194723607
case-100	q.summary	100	374	16351	1000	8	0.0003551546595990658
case-100	q.summary	100	374	16351	1000	9	0.0003554594125598669
case-100	q.summary	100	374	16351	1000	10	0.00036480894312262535
case-100	q.isin (distance)	100	374	16351	100	1	0.003617337141185999
case-100	q.isin (distance)	100	374	16351	100	2	0.003609821740537882
case-100	q.isin (distance)	100	374	16351	100	3	0.003606160581111908
case-100	q.isin (distance)	100	374	16351	100	4	0.0036047765612602233
case-100	q.isin (distance)	100	374	16351	100	5	0.003601752948015928
case-100	q.isin (distance)	100	374	16351	100	6	0.0036043262667953967
case-100	q.isin (distance)	100	374	16351	100	7	0.0035985038429498673
case-100	q.isin (distance)	100	374	16351	100	8	0.0036024933494627474
case-100	q.isin (distance)	100	374	16351	100	9	0.0036035076342523097
case-100	q.isin (distance)	100	374	16351	100	10	0.003618611879646778
case-100	q.isin (mrca)	100	374	16351	200	1	0.0010130294039845467
case-100	q.isin (mrca)	100	374	16351	200	2	0.001009277803823352
case-100	q.isin (mrca)	100	374	16351	200	3	0.0010118762683123351
case-100	q.isin (mrca)	100	374	16351	200	4	0.0010106608737260104
case-100	q.isin (mrca)	100	374	16351	200	5	0.0010118565335869789
case-100	q.isin (mrca)	100	374	16351	200	6	0.001011905549094081
case-100	q.isin (mrca)	100	374	16351	200	7	0.0010083489399403333
case-100	q.isin (mrca)	100	374	16351	200	8	0.0010102750826627017
case-100	q.isin (mrca)	100	374	16351	200	9	0.001009437246248126
case-100	q.isin (mrca)	100	374	16351	200	10	0.0010102699231356383
