Name	Kind	Iteration	Number samples	Number features (no unknown)	Number features (all)	Runtime	Memory (max)	Mmemory (max/process)
case-100	query hasa	1	100	374	16351	2.79	223301632.0	223301632.0
case-100	query hasa	2	100	374	16351	2.86	223842304.0	223842304.0
case-100	query hasa	3	100	374	16351	2.79	223846400.0	223846400.0
case-100	query hasa	4	100	374	16351	2.67	223289344.0	223289344.0
case-100	query hasa	5	100	374	16351	2.7800000000000002	223830016.0	223830016.0
case-100	query hasa	6	100	374	16351	2.73	223592448.0	223592448.0
case-100	query hasa	7	100	374	16351	2.74	223817728.0	223817728.0
case-100	query hasa	8	100	374	16351	2.7800000000000002	224149504.0	224149504.0
case-100	query hasa	9	100	374	16351	2.73	224129024.0	224129024.0
case-100	query hasa	10	100	374	16351	2.92	223563776.0	223563776.0
case-100	query isa	1	100	374	16351	2.94	221310976.0	221310976.0
case-100	query isa	2	100	374	16351	2.81	221442048.0	221442048.0
case-100	query isa	3	100	374	16351	2.79	221118464.0	221118464.0
case-100	query isa	4	100	374	16351	2.82	221716480.0	221716480.0
case-100	query isa	5	100	374	16351	2.79	221634560.0	221634560.0
case-100	query isa	6	100	374	16351	2.8	221302784.0	221302784.0
case-100	query isa	7	100	374	16351	2.94	221388800.0	221388800.0
case-100	query isa	8	100	374	16351	2.75	221196288.0	221196288.0
case-100	query isa	9	100	374	16351	2.81	221548544.0	221548544.0
case-100	query isa	10	100	374	16351	2.79	221454336.0	221454336.0
case-100	query --summary	1	100	374	16351	2.98	223453184.0	223453184.0
case-100	query --summary	2	100	374	16351	2.73	223641600.0	223641600.0
case-100	query --summary	3	100	374	16351	2.77	223850496.0	223850496.0
case-100	query --summary	4	100	374	16351	2.79	223629312.0	223629312.0
case-100	query --summary	5	100	374	16351	2.77	223199232.0	223199232.0
case-100	query --summary	6	100	374	16351	2.83	223506432.0	223506432.0
case-100	query --summary	7	100	374	16351	2.85	223592448.0	223592448.0
case-100	query --summary	8	100	374	16351	2.84	223633408.0	223633408.0
case-100	query --summary	9	100	374	16351	2.8	223428608.0	223428608.0
case-100	query --summary	10	100	374	16351	2.77	223547392.0	223547392.0
case-100	query --features-summary	1	100	374	16351	2.86	226230272.0	226230272.0
case-100	query --features-summary	2	100	374	16351	2.85	226525184.0	226525184.0
case-100	query --features-summary	3	100	374	16351	2.79	226521088.0	226521088.0
case-100	query --features-summary	4	100	374	16351	2.84	226500608.0	226500608.0
case-100	query --features-summary	5	100	374	16351	2.87	225976320.0	225976320.0
case-100	query --features-summary	6	100	374	16351	2.61	226111488.0	226111488.0
case-100	query --features-summary	7	100	374	16351	2.86	226504704.0	226504704.0
case-100	query --features-summary	8	100	374	16351	2.85	226123776.0	226123776.0
case-100	query --features-summary	9	100	374	16351	2.96	225775616.0	225775616.0
case-100	query --features-summary	10	100	374	16351	2.92	226037760.0	226037760.0
case-100	list samples	1	100	374	16351	2.75	220053504.0	220053504.0
case-100	list samples	2	100	374	16351	2.83	220475392.0	220475392.0
case-100	list samples	3	100	374	16351	2.73	220815360.0	220815360.0
case-100	list samples	4	100	374	16351	2.83	220651520.0	220651520.0
case-100	list samples	5	100	374	16351	2.79	220368896.0	220368896.0
case-100	list samples	6	100	374	16351	2.91	220454912.0	220454912.0
case-100	list samples	7	100	374	16351	2.7800000000000002	220893184.0	220893184.0
case-100	list samples	8	100	374	16351	2.7800000000000002	220733440.0	220733440.0
case-100	list samples	9	100	374	16351	2.73	220807168.0	220807168.0
case-100	list samples	10	100	374	16351	2.73	220553216.0	220553216.0
case-100	query isin	1	100	374	16351	2.89	221425664.0	221425664.0
case-100	query isin	2	100	374	16351	2.74	221630464.0	221630464.0
case-100	query isin	3	100	374	16351	2.93	221696000.0	221696000.0
case-100	query isin	4	100	374	16351	2.82	221589504.0	221589504.0
case-100	query isin	5	100	374	16351	2.7800000000000002	221749248.0	221749248.0
case-100	query isin	6	100	374	16351	2.7	221184000.0	221184000.0
case-100	query isin	7	100	374	16351	2.8	221868032.0	221868032.0
case-100	query isin	8	100	374	16351	2.65	221573120.0	221573120.0
case-100	query isin	9	100	374	16351	2.99	221659136.0	221659136.0
case-100	query isin	10	100	374	16351	2.7	222064640.0	222064640.0
