Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-2000	db.samples_query	2000	2656	32489	100	1	0.002856502886861563
case-2000	db.samples_query	2000	2656	32489	100	2	0.0028557858243584634
case-2000	db.samples_query	2000	2656	32489	100	3	0.002861520629376173
case-2000	db.samples_query	2000	2656	32489	100	4	0.0028500721603631975
case-2000	db.samples_query	2000	2656	32489	100	5	0.002846701797097921
case-2000	db.samples_query	2000	2656	32489	100	6	0.0028439741022884845
case-2000	db.samples_query	2000	2656	32489	100	7	0.002847902439534664
case-2000	db.samples_query	2000	2656	32489	100	8	0.0028456035256385803
case-2000	db.samples_query	2000	2656	32489	100	9	0.00280301533639431
case-2000	db.samples_query	2000	2656	32489	100	10	0.0028543095849454404
case-2000	q.join	2000	2656	32489	1	1	0.28246384859085083
case-2000	q.join	2000	2656	32489	1	2	0.28480400890111923
case-2000	q.join	2000	2656	32489	1	3	0.28422582894563675
case-2000	q.join	2000	2656	32489	1	4	0.2830262240022421
case-2000	q.join	2000	2656	32489	1	5	0.282674802467227
case-2000	q.join	2000	2656	32489	1	6	0.2821739427745342
case-2000	q.join	2000	2656	32489	1	7	0.2830872554332018
case-2000	q.join	2000	2656	32489	1	8	0.2824379410594702
case-2000	q.join	2000	2656	32489	1	9	0.2838489655405283
case-2000	q.join	2000	2656	32489	1	10	0.28580522537231445
case-2000	q.features_summary	2000	2656	32489	1	1	0.22266229800879955
case-2000	q.features_summary	2000	2656	32489	1	2	0.22208175994455814
case-2000	q.features_summary	2000	2656	32489	1	3	0.22218924760818481
case-2000	q.features_summary	2000	2656	32489	1	4	0.2220457810908556
case-2000	q.features_summary	2000	2656	32489	1	5	0.22206206247210503
case-2000	q.features_summary	2000	2656	32489	1	6	0.22173840552568436
case-2000	q.features_summary	2000	2656	32489	1	7	0.22156453505158424
case-2000	q.features_summary	2000	2656	32489	1	8	0.22233065590262413
case-2000	q.features_summary	2000	2656	32489	1	9	0.2210541684180498
case-2000	q.features_summary	2000	2656	32489	1	10	0.22130037099123
case-2000	q.features_comparison	2000	2656	32489	1	1	1.5424202475696802
case-2000	q.features_comparison	2000	2656	32489	1	2	1.5624432899057865
case-2000	q.features_comparison	2000	2656	32489	1	3	1.5506009627133608
case-2000	q.features_comparison	2000	2656	32489	1	4	1.5548996347934008
case-2000	q.features_comparison	2000	2656	32489	1	5	1.5374792888760567
case-2000	q.features_comparison	2000	2656	32489	1	6	1.559272876009345
case-2000	q.features_comparison	2000	2656	32489	1	7	1.5314591396600008
case-2000	q.features_comparison	2000	2656	32489	1	8	1.5639427863061428
case-2000	q.features_comparison	2000	2656	32489	1	9	1.5447061639279127
case-2000	q.features_comparison	2000	2656	32489	1	10	1.5303728394210339
case-2000	q.hasa	2000	2656	32489	5	1	0.0818055223673582
case-2000	q.hasa	2000	2656	32489	5	2	0.08175550103187561
case-2000	q.hasa	2000	2656	32489	5	3	0.0820834368467331
case-2000	q.hasa	2000	2656	32489	5	4	0.08183050751686097
case-2000	q.hasa	2000	2656	32489	5	5	0.08172296248376369
case-2000	q.hasa	2000	2656	32489	5	6	0.08167546205222606
case-2000	q.hasa	2000	2656	32489	5	7	0.08179514966905117
case-2000	q.hasa	2000	2656	32489	5	8	0.08164080455899239
case-2000	q.hasa	2000	2656	32489	5	9	0.08164094500243664
case-2000	q.hasa	2000	2656	32489	5	10	0.08194277882575988
case-2000	q.isa	2000	2656	32489	500	1	0.00045744019374251366
case-2000	q.isa	2000	2656	32489	500	2	0.000456933218985796
case-2000	q.isa	2000	2656	32489	500	3	0.0004573313258588314
case-2000	q.isa	2000	2656	32489	500	4	0.0004573274776339531
case-2000	q.isa	2000	2656	32489	500	5	0.00045658867433667186
case-2000	q.isa	2000	2656	32489	500	6	0.0004569841176271439
case-2000	q.isa	2000	2656	32489	500	7	0.0004598045386373997
case-2000	q.isa	2000	2656	32489	500	8	0.0004566110149025917
case-2000	q.isa	2000	2656	32489	500	9	0.00045628277584910395
case-2000	q.isa	2000	2656	32489	500	10	0.00045724891126155856
case-2000	q AND r	2000	2656	32489	10000	1	2.0629123784601688e-05
case-2000	q AND r	2000	2656	32489	10000	2	2.0549101382493972e-05
case-2000	q AND r	2000	2656	32489	10000	3	2.0522252470254898e-05
case-2000	q AND r	2000	2656	32489	10000	4	2.052385602146387e-05
case-2000	q AND r	2000	2656	32489	10000	5	2.0654167607426645e-05
case-2000	q AND r	2000	2656	32489	10000	6	2.0788809098303318e-05
case-2000	q AND r	2000	2656	32489	10000	7	2.0702222548425197e-05
case-2000	q AND r	2000	2656	32489	10000	8	2.065760288387537e-05
case-2000	q AND r	2000	2656	32489	10000	9	2.064040582627058e-05
case-2000	q AND r	2000	2656	32489	10000	10	2.0913130417466165e-05
case-2000	q.toframe	2000	2656	32489	10	1	0.021886541321873666
case-2000	q.toframe	2000	2656	32489	10	2	0.02203216440975666
case-2000	q.toframe	2000	2656	32489	10	3	0.02210346218198538
case-2000	q.toframe	2000	2656	32489	10	4	0.021845095604658128
case-2000	q.toframe	2000	2656	32489	10	5	0.021928239986300467
case-2000	q.toframe	2000	2656	32489	10	6	0.02186851594597101
case-2000	q.toframe	2000	2656	32489	10	7	0.02186845298856497
case-2000	q.toframe	2000	2656	32489	10	8	0.021879284270107748
case-2000	q.toframe	2000	2656	32489	10	9	0.021886813268065453
case-2000	q.toframe	2000	2656	32489	10	10	0.021892031095921992
case-2000	q.summary	2000	2656	32489	1000	1	0.00036087099462747576
case-2000	q.summary	2000	2656	32489	1000	2	0.0003476900365203619
case-2000	q.summary	2000	2656	32489	1000	3	0.000344608886167407
case-2000	q.summary	2000	2656	32489	1000	4	0.00034453284554183483
case-2000	q.summary	2000	2656	32489	1000	5	0.0003531234413385391
case-2000	q.summary	2000	2656	32489	1000	6	0.0003440016936510801
case-2000	q.summary	2000	2656	32489	1000	7	0.0003443719632923603
case-2000	q.summary	2000	2656	32489	1000	8	0.00034620866365730763
case-2000	q.summary	2000	2656	32489	1000	9	0.00034688892029225826
case-2000	q.summary	2000	2656	32489	1000	10	0.00034697422571480275
