Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-2000	db.samples_query	2000	5818	35654	100	1	0.0029094881599985457
case-2000	db.samples_query	2000	5818	35654	100	2	0.0029166635899991887
case-2000	db.samples_query	2000	5818	35654	100	3	0.002898788570000761
case-2000	db.samples_query	2000	5818	35654	100	4	0.0028933267999991584
case-2000	db.samples_query	2000	5818	35654	100	5	0.002887958310002432
case-2000	db.samples_query	2000	5818	35654	100	6	0.002889872830000968
case-2000	db.samples_query	2000	5818	35654	100	7	0.002893761830000585
case-2000	db.samples_query	2000	5818	35654	100	8	0.0028879648800011638
case-2000	db.samples_query	2000	5818	35654	100	9	0.002864860260001478
case-2000	db.samples_query	2000	5818	35654	100	10	0.0028588790999992853
case-2000	q.join	2000	5818	35654	1	1	0.24897104299998318
case-2000	q.join	2000	5818	35654	1	2	0.24964473900035955
case-2000	q.join	2000	5818	35654	1	3	0.2497528950002561
case-2000	q.join	2000	5818	35654	1	4	0.2521442840002237
case-2000	q.join	2000	5818	35654	1	5	0.25043671299999914
case-2000	q.join	2000	5818	35654	1	6	0.2511364530000719
case-2000	q.join	2000	5818	35654	1	7	0.2523018970000521
case-2000	q.join	2000	5818	35654	1	8	0.25280767799995374
case-2000	q.join	2000	5818	35654	1	9	0.25152202200024476
case-2000	q.join	2000	5818	35654	1	10	0.2516997010002342
case-2000	q.features_summary	2000	5818	35654	1	1	0.4840939129999242
case-2000	q.features_summary	2000	5818	35654	1	2	0.48323221000009653
case-2000	q.features_summary	2000	5818	35654	1	3	0.48402310799974657
case-2000	q.features_summary	2000	5818	35654	1	4	0.4843567380003151
case-2000	q.features_summary	2000	5818	35654	1	5	0.49105539199990744
case-2000	q.features_summary	2000	5818	35654	1	6	0.48695363799970437
case-2000	q.features_summary	2000	5818	35654	1	7	0.48295093299975633
case-2000	q.features_summary	2000	5818	35654	1	8	0.4832488160000139
case-2000	q.features_summary	2000	5818	35654	1	9	0.49275758899966604
case-2000	q.features_summary	2000	5818	35654	1	10	0.4867879710000125
case-2000	q.features_comparison	2000	5818	35654	1	1	4.059658364999905
case-2000	q.features_comparison	2000	5818	35654	1	2	4.03797030800024
case-2000	q.features_comparison	2000	5818	35654	1	3	4.042989689000024
case-2000	q.features_comparison	2000	5818	35654	1	4	4.143124224000076
case-2000	q.features_comparison	2000	5818	35654	1	5	4.023733702999834
case-2000	q.features_comparison	2000	5818	35654	1	6	4.060893963000126
case-2000	q.features_comparison	2000	5818	35654	1	7	4.022656634000214
case-2000	q.features_comparison	2000	5818	35654	1	8	4.0420922860002975
case-2000	q.features_comparison	2000	5818	35654	1	9	4.037240769999698
case-2000	q.features_comparison	2000	5818	35654	1	10	4.083787579000273
case-2000	q.hasa	2000	5818	35654	5	1	0.09069675379996625
case-2000	q.hasa	2000	5818	35654	5	2	0.09078610139995362
case-2000	q.hasa	2000	5818	35654	5	3	0.09067932900006781
case-2000	q.hasa	2000	5818	35654	5	4	0.09096256919992811
case-2000	q.hasa	2000	5818	35654	5	5	0.09070530139997572
case-2000	q.hasa	2000	5818	35654	5	6	0.09087878580003235
case-2000	q.hasa	2000	5818	35654	5	7	0.09070073819993922
case-2000	q.hasa	2000	5818	35654	5	8	0.09088548520003314
case-2000	q.hasa	2000	5818	35654	5	9	0.09069982600003641
case-2000	q.hasa	2000	5818	35654	5	10	0.09065628300004391
case-2000	q.isa	2000	5818	35654	500	1	0.0004914250299998457
case-2000	q.isa	2000	5818	35654	500	2	0.0004914537139993627
case-2000	q.isa	2000	5818	35654	500	3	0.0004922656680000728
case-2000	q.isa	2000	5818	35654	500	4	0.0004913984659997368
case-2000	q.isa	2000	5818	35654	500	5	0.0004911622780000471
case-2000	q.isa	2000	5818	35654	500	6	0.0004912952600006975
case-2000	q.isa	2000	5818	35654	500	7	0.000491714554000282
case-2000	q.isa	2000	5818	35654	500	8	0.0004911196419998305
case-2000	q.isa	2000	5818	35654	500	9	0.000490766703999725
case-2000	q.isa	2000	5818	35654	500	10	0.0004913760400004321
case-2000	q AND r	2000	5818	35654	10000	1	2.160886480000954e-05
case-2000	q AND r	2000	5818	35654	10000	2	2.155999179999526e-05
case-2000	q AND r	2000	5818	35654	10000	3	2.1642746599991368e-05
case-2000	q AND r	2000	5818	35654	10000	4	2.164981699997952e-05
case-2000	q AND r	2000	5818	35654	10000	5	2.1550501499996243e-05
case-2000	q AND r	2000	5818	35654	10000	6	2.1583348000012846e-05
case-2000	q AND r	2000	5818	35654	10000	7	2.1558458599974984e-05
case-2000	q AND r	2000	5818	35654	10000	8	2.1603490400002558e-05
case-2000	q AND r	2000	5818	35654	10000	9	2.1613526400005868e-05
case-2000	q AND r	2000	5818	35654	10000	10	2.164906279999741e-05
case-2000	q.toframe	2000	5818	35654	10	1	0.022356498499993903
case-2000	q.toframe	2000	5818	35654	10	2	0.022306947499964737
case-2000	q.toframe	2000	5818	35654	10	3	0.022486356599983992
case-2000	q.toframe	2000	5818	35654	10	4	0.02257215949998681
case-2000	q.toframe	2000	5818	35654	10	5	0.02217543100000512
case-2000	q.toframe	2000	5818	35654	10	6	0.022550937100004376
case-2000	q.toframe	2000	5818	35654	10	7	0.02231032099998629
case-2000	q.toframe	2000	5818	35654	10	8	0.022361245100000815
case-2000	q.toframe	2000	5818	35654	10	9	0.02228649429998768
case-2000	q.toframe	2000	5818	35654	10	10	0.02238115329996617
case-2000	q.summary	2000	5818	35654	1000	1	0.00027800987199998417
case-2000	q.summary	2000	5818	35654	1000	2	0.00027830924599993523
case-2000	q.summary	2000	5818	35654	1000	3	0.00027894852999997967
case-2000	q.summary	2000	5818	35654	1000	4	0.00028328849699983037
case-2000	q.summary	2000	5818	35654	1000	5	0.0002783242690002226
case-2000	q.summary	2000	5818	35654	1000	6	0.00027062569600002463
case-2000	q.summary	2000	5818	35654	1000	7	0.00026965759000040636
case-2000	q.summary	2000	5818	35654	1000	8	0.00026989345899983163
case-2000	q.summary	2000	5818	35654	1000	9	0.00027717152100012753
case-2000	q.summary	2000	5818	35654	1000	10	0.0002794116669997493
