Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
cov-30 (assemblies)	db.samples_query	59	1350	1350	200	1	0.0016336091374978424
cov-30 (assemblies)	db.samples_query	59	1350	1350	200	2	0.001632360522635281
cov-30 (assemblies)	db.samples_query	59	1350	1350	200	3	0.0016430168971419334
cov-30 (assemblies)	db.samples_query	59	1350	1350	200	4	0.0016334422910585999
cov-30 (assemblies)	db.samples_query	59	1350	1350	200	5	0.001634337268769741
cov-30 (assemblies)	db.samples_query	59	1350	1350	200	6	0.0016441117087379097
cov-30 (assemblies)	db.samples_query	59	1350	1350	200	7	0.001654750038869679
cov-30 (assemblies)	db.samples_query	59	1350	1350	200	8	0.0016317779896780848
cov-30 (assemblies)	db.samples_query	59	1350	1350	200	9	0.0016340880282223224
cov-30 (assemblies)	db.samples_query	59	1350	1350	200	10	0.0016495451983064412
cov-30 (assemblies)	q.join	59	1350	1350	100	1	0.0021611413173377512
cov-30 (assemblies)	q.join	59	1350	1350	100	2	0.00214455958455801
cov-30 (assemblies)	q.join	59	1350	1350	100	3	0.002148087713867426
cov-30 (assemblies)	q.join	59	1350	1350	100	4	0.0021427172888070344
cov-30 (assemblies)	q.join	59	1350	1350	100	5	0.002146162735298276
cov-30 (assemblies)	q.join	59	1350	1350	100	6	0.0021465877629816533
cov-30 (assemblies)	q.join	59	1350	1350	100	7	0.0021483076736330984
cov-30 (assemblies)	q.join	59	1350	1350	100	8	0.0021481538843363523
cov-30 (assemblies)	q.join	59	1350	1350	100	9	0.0021457619965076446
cov-30 (assemblies)	q.join	59	1350	1350	100	10	0.002144977850839496
cov-30 (assemblies)	q.features_summary	59	1350	1350	5	1	0.09121950920671225
cov-30 (assemblies)	q.features_summary	59	1350	1350	5	2	0.0907776528969407
cov-30 (assemblies)	q.features_summary	59	1350	1350	5	3	0.09071489442139864
cov-30 (assemblies)	q.features_summary	59	1350	1350	5	4	0.09129465911537409
cov-30 (assemblies)	q.features_summary	59	1350	1350	5	5	0.09077526163309813
cov-30 (assemblies)	q.features_summary	59	1350	1350	5	6	0.09071284383535386
cov-30 (assemblies)	q.features_summary	59	1350	1350	5	7	0.09095903672277927
cov-30 (assemblies)	q.features_summary	59	1350	1350	5	8	0.09365334175527096
cov-30 (assemblies)	q.features_summary	59	1350	1350	5	9	0.090711092017591
cov-30 (assemblies)	q.features_summary	59	1350	1350	5	10	0.09098097998648882
cov-30 (assemblies)	q.features_comparison	59	1350	1350	2	1	0.10195532022044063
cov-30 (assemblies)	q.features_comparison	59	1350	1350	2	2	0.10258978744968772
cov-30 (assemblies)	q.features_comparison	59	1350	1350	2	3	0.10201142355799675
cov-30 (assemblies)	q.features_comparison	59	1350	1350	2	4	0.10222708154469728
cov-30 (assemblies)	q.features_comparison	59	1350	1350	2	5	0.10222775209695101
cov-30 (assemblies)	q.features_comparison	59	1350	1350	2	6	0.10211850004270673
cov-30 (assemblies)	q.features_comparison	59	1350	1350	2	7	0.10298244841396809
cov-30 (assemblies)	q.features_comparison	59	1350	1350	2	8	0.10263081220909953
cov-30 (assemblies)	q.features_comparison	59	1350	1350	2	9	0.10277309222146869
