Name	Kind	Iteration	Number samples	Number features (no unknown)	Number features (all)	Runtime	Memory (max)	Mmemory (max/process)
case-10000	query hasa	1	10000	14784	44687	3.54	270417920.0	270417920.0
case-10000	query hasa	2	10000	14784	44687	3.5300000000000002	270073856.0	270073856.0
case-10000	query hasa	3	10000	14784	44687	3.36	270839808.0	270839808.0
case-10000	query hasa	4	10000	14784	44687	3.59	270802944.0	270802944.0
case-10000	query hasa	5	10000	14784	44687	3.38	270639104.0	270639104.0
case-10000	query hasa	6	10000	14784	44687	3.75	270782464.0	270782464.0
case-10000	query hasa	7	10000	14784	44687	3.85	270438400.0	270438400.0
case-10000	query hasa	8	10000	14784	44687	3.7800000000000002	270327808.0	270327808.0
case-10000	query hasa	9	10000	14784	44687	3.7	270663680.0	270663680.0
case-10000	query hasa	10	10000	14784	44687	3.5	270819328.0	270819328.0
case-10000	query isa	1	10000	14784	44687	3.01	249540608.0	249540608.0
case-10000	query isa	2	10000	14784	44687	3.21	249708544.0	249708544.0
case-10000	query isa	3	10000	14784	44687	3.15	250286080.0	250286080.0
case-10000	query isa	4	10000	14784	44687	2.93	249516032.0	249516032.0
case-10000	query isa	5	10000	14784	44687	2.94	249274368.0	249274368.0
case-10000	query isa	6	10000	14784	44687	2.96	249327616.0	249327616.0
case-10000	query isa	7	10000	14784	44687	2.9699999999999998	250134528.0	250134528.0
case-10000	query isa	8	10000	14784	44687	3.0	249991168.0	249991168.0
case-10000	query isa	9	10000	14784	44687	3.05	249946112.0	249946112.0
case-10000	query isa	10	10000	14784	44687	3.13	249434112.0	249434112.0
case-10000	query --summary	1	10000	14784	44687	3.32	251170816.0	251170816.0
case-10000	query --summary	2	10000	14784	44687	3.16	251244544.0	251244544.0
case-10000	query --summary	3	10000	14784	44687	3.17	251400192.0	251400192.0
case-10000	query --summary	4	10000	14784	44687	3.14	250937344.0	250937344.0
case-10000	query --summary	5	10000	14784	44687	3.58	251265024.0	251265024.0
case-10000	query --summary	6	10000	14784	44687	3.44	251006976.0	251006976.0
case-10000	query --summary	7	10000	14784	44687	3.38	251043840.0	251043840.0
case-10000	query --summary	8	10000	14784	44687	3.32	251179008.0	251179008.0
case-10000	query --summary	9	10000	14784	44687	3.22	251633664.0	251633664.0
case-10000	query --summary	10	10000	14784	44687	3.2800000000000002	250810368.0	250810368.0
case-10000	query --features-summary	1	10000	14784	44687	5.09	333365248.0	333365248.0
case-10000	query --features-summary	2	10000	14784	44687	4.98	333524992.0	333524992.0
case-10000	query --features-summary	3	10000	14784	44687	5.17	333815808.0	333815808.0
case-10000	query --features-summary	4	10000	14784	44687	4.93	333627392.0	333627392.0
case-10000	query --features-summary	5	10000	14784	44687	5.16	333254656.0	333254656.0
case-10000	query --features-summary	6	10000	14784	44687	4.72	333799424.0	333799424.0
case-10000	query --features-summary	7	10000	14784	44687	4.66	333553664.0	333553664.0
case-10000	query --features-summary	8	10000	14784	44687	5.07	333619200.0	333619200.0
case-10000	query --features-summary	9	10000	14784	44687	5.2	333606912.0	333606912.0
case-10000	query --features-summary	10	10000	14784	44687	4.95	333672448.0	333672448.0
case-10000	list samples	1	10000	14784	44687	3.29	260136960.0	260136960.0
case-10000	list samples	2	10000	14784	44687	3.35	261197824.0	261197824.0
case-10000	list samples	3	10000	14784	44687	3.31	260661248.0	260661248.0
case-10000	list samples	4	10000	14784	44687	3.34	261431296.0	261431296.0
case-10000	list samples	5	10000	14784	44687	3.07	261464064.0	261464064.0
case-10000	list samples	6	10000	14784	44687	3.25	261156864.0	261156864.0
case-10000	list samples	7	10000	14784	44687	3.2	260935680.0	260935680.0
case-10000	list samples	8	10000	14784	44687	3.46	260567040.0	260567040.0
case-10000	list samples	9	10000	14784	44687	3.23	260292608.0	260292608.0
case-10000	list samples	10	10000	14784	44687	3.05	260689920.0	260689920.0
