Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-10000	db.samples_query	10000	14784	44687	20	1	0.012030390949985304
case-10000	db.samples_query	10000	14784	44687	20	2	0.011948778299984041
case-10000	db.samples_query	10000	14784	44687	20	3	0.011957881649982483
case-10000	db.samples_query	10000	14784	44687	20	4	0.011935598550007854
case-10000	db.samples_query	10000	14784	44687	20	5	0.012091689750013757
case-10000	db.samples_query	10000	14784	44687	20	6	0.011955156949989032
case-10000	db.samples_query	10000	14784	44687	20	7	0.011961575949999314
case-10000	db.samples_query	10000	14784	44687	20	8	0.011965185300005033
case-10000	db.samples_query	10000	14784	44687	20	9	0.012035614449996502
case-10000	db.samples_query	10000	14784	44687	20	10	0.011965259849989706
case-10000	q.join	10000	14784	44687	1	1	0.2918161229999896
case-10000	q.join	10000	14784	44687	1	2	0.29392840199989223
case-10000	q.join	10000	14784	44687	1	3	0.2936464919998798
case-10000	q.join	10000	14784	44687	1	4	0.29515032099970995
case-10000	q.join	10000	14784	44687	1	5	0.29557701100020495
case-10000	q.join	10000	14784	44687	1	6	0.2939462120002645
case-10000	q.join	10000	14784	44687	1	7	0.29439322200005336
case-10000	q.join	10000	14784	44687	1	8	0.29429531400000997
case-10000	q.join	10000	14784	44687	1	9	0.2956000439999116
case-10000	q.join	10000	14784	44687	1	10	0.2948843740000484
case-10000	q.features_summary	10000	14784	44687	1	1	1.249657997000213
case-10000	q.features_summary	10000	14784	44687	1	2	1.2295516720000705
case-10000	q.features_summary	10000	14784	44687	1	3	1.2321681550001813
case-10000	q.features_summary	10000	14784	44687	1	4	1.250937643999805
case-10000	q.features_summary	10000	14784	44687	1	5	1.244468420999965
case-10000	q.features_summary	10000	14784	44687	1	6	1.2440748190001614
case-10000	q.features_summary	10000	14784	44687	1	7	1.24205386299991
case-10000	q.features_summary	10000	14784	44687	1	8	1.2467032180002207
case-10000	q.features_summary	10000	14784	44687	1	9	1.2440661119999277
case-10000	q.features_summary	10000	14784	44687	1	10	1.2668288609997944
case-10000	q.features_comparison	10000	14784	44687	1	1	21.37376316200016
case-10000	q.features_comparison	10000	14784	44687	1	2	21.145899770000142
case-10000	q.features_comparison	10000	14784	44687	1	3	21.478421059000084
case-10000	q.features_comparison	10000	14784	44687	1	4	21.425717088000056
case-10000	q.features_comparison	10000	14784	44687	1	5	21.376242571999683
case-10000	q.features_comparison	10000	14784	44687	1	6	21.3378557799997
case-10000	q.features_comparison	10000	14784	44687	1	7	21.651033846000246
case-10000	q.features_comparison	10000	14784	44687	1	8	21.39715873399973
case-10000	q.features_comparison	10000	14784	44687	1	9	21.346539342999677
case-10000	q.features_comparison	10000	14784	44687	1	10	21.35083087699968
case-10000	q.hasa	10000	14784	44687	2	1	0.14641974349979137
case-10000	q.hasa	10000	14784	44687	2	2	0.14635330950000025
case-10000	q.hasa	10000	14784	44687	2	3	0.14641013000004932
case-10000	q.hasa	10000	14784	44687	2	4	0.14635314450015358
case-10000	q.hasa	10000	14784	44687	2	5	0.1461800659999426
case-10000	q.hasa	10000	14784	44687	2	6	0.1463088784998945
case-10000	q.hasa	10000	14784	44687	2	7	0.14656841700002587
case-10000	q.hasa	10000	14784	44687	2	8	0.14626196900007926
case-10000	q.hasa	10000	14784	44687	2	9	0.14642961399999876
case-10000	q.hasa	10000	14784	44687	2	10	0.146222671500027
case-10000	q.isa	10000	14784	44687	500	1	0.0009400029879998329
case-10000	q.isa	10000	14784	44687	500	2	0.0009409364380007901
case-10000	q.isa	10000	14784	44687	500	3	0.000939603838000039
case-10000	q.isa	10000	14784	44687	500	4	0.0009396576980007012
