Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
cov-50 (reads)	db.samples_query	59	1326	2314	200	1	0.0016816614754498005
cov-50 (reads)	db.samples_query	59	1326	2314	200	2	0.0016531086433678864
cov-50 (reads)	db.samples_query	59	1326	2314	200	3	0.0016633425978943705
cov-50 (reads)	db.samples_query	59	1326	2314	200	4	0.0016436692420393228
cov-50 (reads)	db.samples_query	59	1326	2314	200	5	0.0016434526350349189
cov-50 (reads)	db.samples_query	59	1326	2314	200	6	0.001653034701012075
cov-50 (reads)	db.samples_query	59	1326	2314	200	7	0.001639654147438705
cov-50 (reads)	db.samples_query	59	1326	2314	200	8	0.0016372418217360974
cov-50 (reads)	db.samples_query	59	1326	2314	200	9	0.0016403142502531408
cov-50 (reads)	db.samples_query	59	1326	2314	200	10	0.0016679877089336515
cov-50 (reads)	q.join	59	1326	2314	100	1	0.0021592398919165136
cov-50 (reads)	q.join	59	1326	2314	100	2	0.0021545495465397834
cov-50 (reads)	q.join	59	1326	2314	100	3	0.0021459175739437343
cov-50 (reads)	q.join	59	1326	2314	100	4	0.002153994170948863
cov-50 (reads)	q.join	59	1326	2314	100	5	0.00214467111043632
cov-50 (reads)	q.join	59	1326	2314	100	6	0.0021380332205444574
cov-50 (reads)	q.join	59	1326	2314	100	7	0.002139718122780323
cov-50 (reads)	q.join	59	1326	2314	100	8	0.0021389096044003965
cov-50 (reads)	q.join	59	1326	2314	100	9	0.0021301257237792016
cov-50 (reads)	q.join	59	1326	2314	100	10	0.002118870494887233
cov-50 (reads)	q.features_summary	59	1326	2314	5	1	0.0893085055053234
cov-50 (reads)	q.features_summary	59	1326	2314	5	2	0.08941371720284223
cov-50 (reads)	q.features_summary	59	1326	2314	5	3	0.08934023305773735
cov-50 (reads)	q.features_summary	59	1326	2314	5	4	0.09099156782031059
cov-50 (reads)	q.features_summary	59	1326	2314	5	5	0.08986832816153764
cov-50 (reads)	q.features_summary	59	1326	2314	5	6	0.09059143587946891
cov-50 (reads)	q.features_summary	59	1326	2314	5	7	0.09035689253360032
cov-50 (reads)	q.features_summary	59	1326	2314	5	8	0.08937534242868424
cov-50 (reads)	q.features_summary	59	1326	2314	5	9	0.0893574370071292
cov-50 (reads)	q.features_summary	59	1326	2314	5	10	0.08935487512499093
cov-50 (reads)	q.features_comparison	59	1326	2314	2	1	0.1008083876222372
cov-50 (reads)	q.features_comparison	59	1326	2314	2	2	0.10137579310685396
cov-50 (reads)	q.features_comparison	59	1326	2314	2	3	0.10072847781702876
cov-50 (reads)	q.features_comparison	59	1326	2314	2	4	0.10157322185114026
cov-50 (reads)	q.features_comparison	59	1326	2314	2	5	0.10331260692328215
cov-50 (reads)	q.features_comparison	59	1326	2314	2	6	0.10103003494441509
cov-50 (reads)	q.features_comparison	59	1326	2314	2	7	0.10122019983828068
cov-50 (reads)	q.features_comparison	59	1326	2314	2	8	0.10082344803959131
cov-50 (reads)	q.features_comparison	59	1326	2314	2	9	0.10120606888085604
cov-50 (reads)	q.features_comparison	59	1326	2314	2	10	0.10098113678395748
cov-50 (reads)	q.hasa	59	1326	2314	200	1	0.0010953054251149298
cov-50 (reads)	q.hasa	59	1326	2314	200	2	0.0010951998131349683
cov-50 (reads)	q.hasa	59	1326	2314	200	3	0.0010928070265799762
cov-50 (reads)	q.hasa	59	1326	2314	200	4	0.0011225944384932519
cov-50 (reads)	q.hasa	59	1326	2314	200	5	0.00114966893568635
cov-50 (reads)	q.hasa	59	1326	2314	200	6	0.0010979156801477076
cov-50 (reads)	q.hasa	59	1326	2314	200	7	0.0011133919935673476
cov-50 (reads)	q.hasa	59	1326	2314	200	8	0.001101319775916636
cov-50 (reads)	q.hasa	59	1326	2314	200	9	0.0010949331754818558
cov-50 (reads)	q.hasa	59	1326	2314	200	10	0.0010923238564282656
cov-50 (reads)	q.isa	59	1326	2314	1000	1	0.00039603766705840826
cov-50 (reads)	q.isa	59	1326	2314	1000	2	0.00038985576387494804
cov-50 (reads)	q.isa	59	1326	2314	1000	3	0.0003878185721114278
cov-50 (reads)	q.isa	59	1326	2314	1000	4	0.00039057835750281813
cov-50 (reads)	q.isa	59	1326	2314	1000	5	0.0003900931980460882
cov-50 (reads)	q.isa	59	1326	2314	1000	6	0.00038775850646197797
cov-50 (reads)	q.isa	59	1326	2314	1000	7	0.0003879960095509887
cov-50 (reads)	q.isa	59	1326	2314	1000	8	0.0003901753658428788
cov-50 (reads)	q.isa	59	1326	2314	1000	9	0.00039739670511335133
