Name	Kind	Iteration	Number samples	Number features (no unknown)	Number features (all)	Runtime	Memory (max)	Mmemory (max/process)
cov-50 (reads)	query hasa	1	59	1350	1350	2.71	220348416.0	220348416.0
cov-50 (reads)	query hasa	2	59	1350	1350	2.8	220332032.0	220332032.0
cov-50 (reads)	query hasa	3	59	1350	1350	2.81	220430336.0	220430336.0
cov-50 (reads)	query hasa	4	59	1350	1350	2.67	220495872.0	220495872.0
cov-50 (reads)	query hasa	5	59	1350	1350	2.93	220602368.0	220602368.0
cov-50 (reads)	query hasa	6	59	1350	1350	2.8	220393472.0	220393472.0
cov-50 (reads)	query hasa	7	59	1350	1350	2.75	220794880.0	220794880.0
cov-50 (reads)	query hasa	8	59	1350	1350	2.95	220090368.0	220090368.0
cov-50 (reads)	query hasa	9	59	1350	1350	2.77	220164096.0	220164096.0
cov-50 (reads)	query hasa	10	59	1350	1350	2.69	220286976.0	220286976.0
cov-50 (reads)	query isa	1	59	1350	1350	2.68	220704768.0	220704768.0
cov-50 (reads)	query isa	2	59	1350	1350	2.79	219893760.0	219893760.0
cov-50 (reads)	query isa	3	59	1350	1350	2.66	220045312.0	220045312.0
cov-50 (reads)	query isa	4	59	1350	1350	2.8	220254208.0	220254208.0
cov-50 (reads)	query isa	5	59	1350	1350	2.73	220590080.0	220590080.0
cov-50 (reads)	query isa	6	59	1350	1350	2.77	220483584.0	220483584.0
cov-50 (reads)	query isa	7	59	1350	1350	2.67	220176384.0	220176384.0
cov-50 (reads)	query isa	8	59	1350	1350	2.71	220508160.0	220508160.0
cov-50 (reads)	query isa	9	59	1350	1350	2.7	220299264.0	220299264.0
cov-50 (reads)	query isa	10	59	1350	1350	2.66	220483584.0	220483584.0
cov-50 (reads)	query --summary	1	59	1350	1350	2.7199999999999998	219877376.0	219877376.0
cov-50 (reads)	query --summary	2	59	1350	1350	2.68	220008448.0	220008448.0
cov-50 (reads)	query --summary	3	59	1350	1350	2.79	220229632.0	220229632.0
cov-50 (reads)	query --summary	4	59	1350	1350	2.94	220262400.0	220262400.0
cov-50 (reads)	query --summary	5	59	1350	1350	2.75	220758016.0	220758016.0
cov-50 (reads)	query --summary	6	59	1350	1350	2.91	220196864.0	220196864.0
cov-50 (reads)	query --summary	7	59	1350	1350	2.83	220168192.0	220168192.0
cov-50 (reads)	query --summary	8	59	1350	1350	2.7199999999999998	220016640.0	220016640.0
cov-50 (reads)	query --summary	9	59	1350	1350	2.7199999999999998	220033024.0	220033024.0
cov-50 (reads)	query --summary	10	59	1350	1350	2.73	219705344.0	219705344.0
cov-50 (reads)	query --features-summary	1	59	1350	1350	3.08	226910208.0	226910208.0
cov-50 (reads)	query --features-summary	2	59	1350	1350	3.01	227614720.0	227614720.0
cov-50 (reads)	query --features-summary	3	59	1350	1350	3.04	227360768.0	227360768.0
cov-50 (reads)	query --features-summary	4	59	1350	1350	2.93	227201024.0	227201024.0
cov-50 (reads)	query --features-summary	5	59	1350	1350	2.98	226619392.0	226619392.0
cov-50 (reads)	query --features-summary	6	59	1350	1350	3.08	227418112.0	227418112.0
cov-50 (reads)	query --features-summary	7	59	1350	1350	3.05	226738176.0	226738176.0
cov-50 (reads)	query --features-summary	8	59	1350	1350	3.02	226938880.0	226938880.0
cov-50 (reads)	query --features-summary	9	59	1350	1350	3.04	226729984.0	226729984.0
cov-50 (reads)	query --features-summary	10	59	1350	1350	2.92	226947072.0	226947072.0
cov-50 (reads)	query isin	1	59	1350	1350	2.77	221081600.0	221081600.0
cov-50 (reads)	query isin	2	59	1350	1350	2.96	220266496.0	220266496.0
cov-50 (reads)	query isin	3	59	1350	1350	2.91	220307456.0	220307456.0
cov-50 (reads)	query isin	4	59	1350	1350	2.79	220119040.0	220119040.0
cov-50 (reads)	query isin	5	59	1350	1350	2.81	220360704.0	220360704.0
cov-50 (reads)	query isin	6	59	1350	1350	2.64	221011968.0	221011968.0
cov-50 (reads)	query isin	7	59	1350	1350	2.71	220905472.0	220905472.0
cov-50 (reads)	query isin	8	59	1350	1350	2.71	220786688.0	220786688.0
cov-50 (reads)	query isin	9	59	1350	1350	2.71	220487680.0	220487680.0
cov-50 (reads)	query isin	10	59	1350	1350	2.7	220725248.0	220725248.0
cov-50 (reads)	list samples	1	59	1350	1350	2.7199999999999998	219324416.0	219324416.0
cov-50 (reads)	list samples	2	59	1350	1350	2.67	219234304.0	219234304.0
cov-50 (reads)	list samples	3	59	1350	1350	2.7199999999999998	219553792.0	219553792.0
cov-50 (reads)	list samples	4	59	1350	1350	2.8	219213824.0	219213824.0
cov-50 (reads)	list samples	5	59	1350	1350	2.69	219516928.0	219516928.0
cov-50 (reads)	list samples	6	59	1350	1350	2.81	219193344.0	219193344.0
cov-50 (reads)	list samples	7	59	1350	1350	2.7	219578368.0	219578368.0
cov-50 (reads)	list samples	8	59	1350	1350	2.68	219598848.0	219598848.0
cov-50 (reads)	list samples	9	59	1350	1350	2.69	219283456.0	219283456.0
cov-50 (reads)	list samples	10	59	1350	1350	2.7	219357184.0	219357184.0
