Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
cov-20 (reads)	db.samples_query	59	1290	9648	200	1	0.0016768685169517995
cov-20 (reads)	db.samples_query	59	1290	9648	200	2	0.0016704864520579576
cov-20 (reads)	db.samples_query	59	1290	9648	200	3	0.0017538641393184662
cov-20 (reads)	db.samples_query	59	1290	9648	200	4	0.0016629202058538795
cov-20 (reads)	db.samples_query	59	1290	9648	200	5	0.0016632691211998464
cov-20 (reads)	db.samples_query	59	1290	9648	200	6	0.0016593389585614203
cov-20 (reads)	db.samples_query	59	1290	9648	200	7	0.001658775107935071
cov-20 (reads)	db.samples_query	59	1290	9648	200	8	0.0016621466120705008
cov-20 (reads)	db.samples_query	59	1290	9648	200	9	0.0016654444066807627
cov-20 (reads)	db.samples_query	59	1290	9648	200	10	0.0016589236119762063
cov-20 (reads)	q.join	59	1290	9648	100	1	0.0021670052967965605
cov-20 (reads)	q.join	59	1290	9648	100	2	0.002127605136483908
cov-20 (reads)	q.join	59	1290	9648	100	3	0.0021411941666156053
cov-20 (reads)	q.join	59	1290	9648	100	4	0.002122564185410738
cov-20 (reads)	q.join	59	1290	9648	100	5	0.002125723073258996
cov-20 (reads)	q.join	59	1290	9648	100	6	0.002122221793979406
cov-20 (reads)	q.join	59	1290	9648	100	7	0.002137823337689042
cov-20 (reads)	q.join	59	1290	9648	100	8	0.0022505531925708054
cov-20 (reads)	q.join	59	1290	9648	100	9	0.00222722876816988
cov-20 (reads)	q.join	59	1290	9648	100	10	0.002122194357216358
cov-20 (reads)	q.features_summary	59	1290	9648	5	1	0.09035024791955948
cov-20 (reads)	q.features_summary	59	1290	9648	5	2	0.08928752560168504
cov-20 (reads)	q.features_summary	59	1290	9648	5	3	0.08932404741644859
cov-20 (reads)	q.features_summary	59	1290	9648	5	4	0.09399692304432392
cov-20 (reads)	q.features_summary	59	1290	9648	5	5	0.09082242287695408
cov-20 (reads)	q.features_summary	59	1290	9648	5	6	0.08949087653309107
cov-20 (reads)	q.features_summary	59	1290	9648	5	7	0.09035592712461948
cov-20 (reads)	q.features_summary	59	1290	9648	5	8	0.09102836679667234
cov-20 (reads)	q.features_summary	59	1290	9648	5	9	0.09086637496948242
cov-20 (reads)	q.features_summary	59	1290	9648	5	10	0.0891592076048255
cov-20 (reads)	q.features_comparison	59	1290	9648	2	1	0.10031855432316661
cov-20 (reads)	q.features_comparison	59	1290	9648	2	2	0.10040203249081969
cov-20 (reads)	q.features_comparison	59	1290	9648	2	3	0.10026870481669903
cov-20 (reads)	q.features_comparison	59	1290	9648	2	4	0.10059544816613197
cov-20 (reads)	q.features_comparison	59	1290	9648	2	5	0.10119266249239445
cov-20 (reads)	q.features_comparison	59	1290	9648	2	6	0.1008485103957355
cov-20 (reads)	q.features_comparison	59	1290	9648	2	7	0.10263818688690662
cov-20 (reads)	q.features_comparison	59	1290	9648	2	8	0.10281114652752876
cov-20 (reads)	q.features_comparison	59	1290	9648	2	9	0.10200491873547435
cov-20 (reads)	q.features_comparison	59	1290	9648	2	10	0.10054603032767773
cov-20 (reads)	q.hasa	59	1290	9648	200	1	0.001995821250602603
cov-20 (reads)	q.hasa	59	1290	9648	200	2	0.001998999104835093
cov-20 (reads)	q.hasa	59	1290	9648	200	3	0.001997630591504276
cov-20 (reads)	q.hasa	59	1290	9648	200	4	0.002008407465182245
cov-20 (reads)	q.hasa	59	1290	9648	200	5	0.0020543744787573813
cov-20 (reads)	q.hasa	59	1290	9648	200	6	0.0020418060990050435
cov-20 (reads)	q.hasa	59	1290	9648	200	7	0.0020820105634629725
cov-20 (reads)	q.hasa	59	1290	9648	200	8	0.0020529446518048645
cov-20 (reads)	q.hasa	59	1290	9648	200	9	0.0020425700349733233
cov-20 (reads)	q.hasa	59	1290	9648	200	10	0.0020007465174421667
cov-20 (reads)	q.isa	59	1290	9648	1000	1	0.00039733688440173867
cov-20 (reads)	q.isa	59	1290	9648	1000	2	0.00039591081347316505
cov-20 (reads)	q.isa	59	1290	9648	1000	3	0.00039824010245501995
cov-20 (reads)	q.isa	59	1290	9648	1000	4	0.00039714387245476244
cov-20 (reads)	q.isa	59	1290	9648	1000	5	0.0003956684973090887
cov-20 (reads)	q.isa	59	1290	9648	1000	6	0.0003951947707682848
cov-20 (reads)	q.isa	59	1290	9648	1000	7	0.0003952694702893496
cov-20 (reads)	q.isa	59	1290	9648	1000	8	0.00040443536825478075
cov-20 (reads)	q.isa	59	1290	9648	1000	9	0.0003962256256490946
cov-20 (reads)	q.isa	59	1290	9648	1000	10	0.0003964066421613097
cov-20 (reads)	q AND r	59	1290	9648	20000	1	1.9917701557278633e-05
cov-20 (reads)	q AND r	59	1290	9648	20000	2	1.966862459667027e-05
cov-20 (reads)	q AND r	59	1290	9648	20000	3	1.976161184720695e-05
cov-20 (reads)	q AND r	59	1290	9648	20000	4	1.9938368536531924e-05
cov-20 (reads)	q AND r	59	1290	9648	20000	5	2.0098932180553674e-05
cov-20 (reads)	q AND r	59	1290	9648	20000	6	1.9705018727108834e-05
cov-20 (reads)	q AND r	59	1290	9648	20000	7	1.967151234857738e-05
cov-20 (reads)	q AND r	59	1290	9648	20000	8	1.973726865835488e-05
cov-20 (reads)	q AND r	59	1290	9648	20000	9	1.9639002066105604e-05
cov-20 (reads)	q AND r	59	1290	9648	20000	10	2.014531474560499e-05
cov-20 (reads)	q.toframe	59	1290	9648	100	1	0.0034686512406915428
cov-20 (reads)	q.toframe	59	1290	9648	100	2	0.0033430778328329327
cov-20 (reads)	q.toframe	59	1290	9648	100	3	0.0033560659270733596
cov-20 (reads)	q.toframe	59	1290	9648	100	4	0.0032893812377005815
cov-20 (reads)	q.toframe	59	1290	9648	100	5	0.00332323812879622
cov-20 (reads)	q.toframe	59	1290	9648	100	6	0.0032976818177849056
cov-20 (reads)	q.toframe	59	1290	9648	100	7	0.0034187045972794293
cov-20 (reads)	q.toframe	59	1290	9648	100	8	0.0033176271058619022
cov-20 (reads)	q.toframe	59	1290	9648	100	9	0.0032880173064768316
cov-20 (reads)	q.toframe	59	1290	9648	100	10	0.003272359482944012
cov-20 (reads)	q.summary	59	1290	9648	1000	1	0.00033860318548977375
cov-20 (reads)	q.summary	59	1290	9648	1000	2	0.0003385842861607671
cov-20 (reads)	q.summary	59	1290	9648	1000	3	0.0003427199637517333
cov-20 (reads)	q.summary	59	1290	9648	1000	4	0.0003379441788420081
cov-20 (reads)	q.summary	59	1290	9648	1000	5	0.00034000670816749335
cov-20 (reads)	q.summary	59	1290	9648	1000	6	0.00034517609793692825
cov-20 (reads)	q.summary	59	1290	9648	1000	7	0.0003411277569830418
cov-20 (reads)	q.summary	59	1290	9648	1000	8	0.00033825401589274406
cov-20 (reads)	q.summary	59	1290	9648	1000	9	0.000350244059227407
cov-20 (reads)	q.summary	59	1290	9648	1000	10	0.0003505939980968833
cov-20 (reads)	q.isin (distance)	59	1290	9648	100	1	0.002256049234420061
cov-20 (reads)	q.isin (distance)	59	1290	9648	100	2	0.002266194699332118
cov-20 (reads)	q.isin (distance)	59	1290	9648	100	3	0.002244844986125827
cov-20 (reads)	q.isin (distance)	59	1290	9648	100	4	0.0022385758999735115
cov-20 (reads)	q.isin (distance)	59	1290	9648	100	5	0.00226675171405077
cov-20 (reads)	q.isin (distance)	59	1290	9648	100	6	0.0022302758879959583
cov-20 (reads)	q.isin (distance)	59	1290	9648	100	7	0.0022251345589756966
cov-20 (reads)	q.isin (distance)	59	1290	9648	100	8	0.0022381441202014686
cov-20 (reads)	q.isin (distance)	59	1290	9648	100	9	0.002226677220314741
cov-20 (reads)	q.isin (distance)	59	1290	9648	100	10	0.0022319902386516333
cov-20 (reads)	q.isin (mrca)	59	1290	9648	500	1	0.0008242434691637754
cov-20 (reads)	q.isin (mrca)	59	1290	9648	500	2	0.0008239397220313549
cov-20 (reads)	q.isin (mrca)	59	1290	9648	500	3	0.0008475283831357956
cov-20 (reads)	q.isin (mrca)	59	1290	9648	500	4	0.0008240368831902743
cov-20 (reads)	q.isin (mrca)	59	1290	9648	500	5	0.0008231418337672949
cov-20 (reads)	q.isin (mrca)	59	1290	9648	500	6	0.0008229748364537954
cov-20 (reads)	q.isin (mrca)	59	1290	9648	500	7	0.0008222931399941444
cov-20 (reads)	q.isin (mrca)	59	1290	9648	500	8	0.000823231479153037
cov-20 (reads)	q.isin (mrca)	59	1290	9648	500	9	0.0008236438054591418
cov-20 (reads)	q.isin (mrca)	59	1290	9648	500	10	0.0008315708190202713
