Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
cov-20 (assemblies)	db.samples_query	59	1350	1350	200	1	0.0016305126063525677
cov-20 (assemblies)	db.samples_query	59	1350	1350	200	2	0.001648877691477537
cov-20 (assemblies)	db.samples_query	59	1350	1350	200	3	0.0016282761888578535
cov-20 (assemblies)	db.samples_query	59	1350	1350	200	4	0.0016694630542770028
cov-20 (assemblies)	db.samples_query	59	1350	1350	200	5	0.001629903418943286
cov-20 (assemblies)	db.samples_query	59	1350	1350	200	6	0.0016416440438479186
cov-20 (assemblies)	db.samples_query	59	1350	1350	200	7	0.001649016891606152
cov-20 (assemblies)	db.samples_query	59	1350	1350	200	8	0.0016428295010700823
cov-20 (assemblies)	db.samples_query	59	1350	1350	200	9	0.0016350953513756393
cov-20 (assemblies)	db.samples_query	59	1350	1350	200	10	0.0016377031849697233
cov-20 (assemblies)	q.join	59	1350	1350	100	1	0.002174249403178692
cov-20 (assemblies)	q.join	59	1350	1350	100	2	0.002136263968423009
cov-20 (assemblies)	q.join	59	1350	1350	100	3	0.002168696168810129
cov-20 (assemblies)	q.join	59	1350	1350	100	4	0.0021082323510199785
cov-20 (assemblies)	q.join	59	1350	1350	100	5	0.0021058428660035134
cov-20 (assemblies)	q.join	59	1350	1350	100	6	0.00215132606215775
cov-20 (assemblies)	q.join	59	1350	1350	100	7	0.0021164461970329283
cov-20 (assemblies)	q.join	59	1350	1350	100	8	0.0021082223393023014
cov-20 (assemblies)	q.join	59	1350	1350	100	9	0.0021061231940984726
cov-20 (assemblies)	q.join	59	1350	1350	100	10	0.0021090273652225734
cov-20 (assemblies)	q.features_summary	59	1350	1350	5	1	0.0890869116410613
cov-20 (assemblies)	q.features_summary	59	1350	1350	5	2	0.08930238727480173
cov-20 (assemblies)	q.features_summary	59	1350	1350	5	3	0.08919963911175728
cov-20 (assemblies)	q.features_summary	59	1350	1350	5	4	0.08991355504840612
cov-20 (assemblies)	q.features_summary	59	1350	1350	5	5	0.08909833822399378
cov-20 (assemblies)	q.features_summary	59	1350	1350	5	6	0.08916822914034128
cov-20 (assemblies)	q.features_summary	59	1350	1350	5	7	0.08915357440710067
cov-20 (assemblies)	q.features_summary	59	1350	1350	5	8	0.08906978406012059
cov-20 (assemblies)	q.features_summary	59	1350	1350	5	9	0.08996715806424618
cov-20 (assemblies)	q.features_summary	59	1350	1350	5	10	0.09092336315661668
cov-20 (assemblies)	q.features_comparison	59	1350	1350	2	1	0.10122351627796888
cov-20 (assemblies)	q.features_comparison	59	1350	1350	2	2	0.10088424989953637
cov-20 (assemblies)	q.features_comparison	59	1350	1350	2	3	0.10064414469525218
cov-20 (assemblies)	q.features_comparison	59	1350	1350	2	4	0.10105894925072789
cov-20 (assemblies)	q.features_comparison	59	1350	1350	2	5	0.10105580603703856
cov-20 (assemblies)	q.features_comparison	59	1350	1350	2	6	0.100907142739743
cov-20 (assemblies)	q.features_comparison	59	1350	1350	2	7	0.1009706286713481
cov-20 (assemblies)	q.features_comparison	59	1350	1350	2	8	0.10097635257989168
cov-20 (assemblies)	q.features_comparison	59	1350	1350	2	9	0.10106309782713652
cov-20 (assemblies)	q.features_comparison	59	1350	1350	2	10	0.10092227160930634
cov-20 (assemblies)	q.hasa	59	1350	1350	500	1	0.0009775574263185263
cov-20 (assemblies)	q.hasa	59	1350	1350	500	2	0.0009758401960134507
cov-20 (assemblies)	q.hasa	59	1350	1350	500	3	0.0009994583837687968
cov-20 (assemblies)	q.hasa	59	1350	1350	500	4	0.000976845582947135
cov-20 (assemblies)	q.hasa	59	1350	1350	500	5	0.0009751991219818592
cov-20 (assemblies)	q.hasa	59	1350	1350	500	6	0.0009861454926431178
