Name	Kind	Iteration	Number samples	Number features (no unknown)	Number features (all)	Runtime	Memory (max)	Mmemory (max/process)
case-10	query hasa	1	10	44	2900	2.77	222355456.0	222355456.0
case-10	query hasa	2	10	44	2900	2.93	221937664.0	221937664.0
case-10	query hasa	3	10	44	2900	2.81	221712384.0	221712384.0
case-10	query hasa	4	10	44	2900	2.81	221921280.0	221921280.0
case-10	query hasa	5	10	44	2900	2.95	221523968.0	221523968.0
case-10	query hasa	6	10	44	2900	2.67	221843456.0	221843456.0
case-10	query hasa	7	10	44	2900	2.7800000000000002	221974528.0	221974528.0
case-10	query hasa	8	10	44	2900	2.93	222269440.0	222269440.0
case-10	query hasa	9	10	44	2900	2.87	222359552.0	222359552.0
case-10	query hasa	10	10	44	2900	2.79	222064640.0	222064640.0
case-10	query isa	1	10	44	2900	2.63	221298688.0	221298688.0
case-10	query isa	2	10	44	2900	2.89	221777920.0	221777920.0
case-10	query isa	3	10	44	2900	2.7800000000000002	221405184.0	221405184.0
case-10	query isa	4	10	44	2900	2.8	221818880.0	221818880.0
case-10	query isa	5	10	44	2900	2.75	221536256.0	221536256.0
case-10	query isa	6	10	44	2900	2.75	221323264.0	221323264.0
case-10	query isa	7	10	44	2900	2.71	221396992.0	221396992.0
case-10	query isa	8	10	44	2900	2.73	221134848.0	221134848.0
case-10	query isa	9	10	44	2900	2.93	221130752.0	221130752.0
case-10	query isa	10	10	44	2900	2.69	221519872.0	221519872.0
case-10	query --summary	1	10	44	2900	2.85	221626368.0	221626368.0
case-10	query --summary	2	10	44	2900	2.92	221876224.0	221876224.0
case-10	query --summary	3	10	44	2900	2.74	221949952.0	221949952.0
case-10	query --summary	4	10	44	2900	2.75	221769728.0	221769728.0
case-10	query --summary	5	10	44	2900	2.7800000000000002	221831168.0	221831168.0
case-10	query --summary	6	10	44	2900	2.93	222248960.0	222248960.0
case-10	query --summary	7	10	44	2900	2.87	221528064.0	221528064.0
case-10	query --summary	8	10	44	2900	2.8	221462528.0	221462528.0
case-10	query --summary	9	10	44	2900	2.81	221765632.0	221765632.0
case-10	query --summary	10	10	44	2900	2.93	221446144.0	221446144.0
case-10	query --features-summary	1	10	44	2900	2.82	222728192.0	222728192.0
case-10	query --features-summary	2	10	44	2900	2.94	223744000.0	223744000.0
case-10	query --features-summary	3	10	44	2900	2.84	223350784.0	223350784.0
case-10	query --features-summary	4	10	44	2900	2.7800000000000002	223264768.0	223264768.0
case-10	query --features-summary	5	10	44	2900	2.96	223363072.0	223363072.0
case-10	query --features-summary	6	10	44	2900	2.7800000000000002	223227904.0	223227904.0
case-10	query --features-summary	7	10	44	2900	2.86	223174656.0	223174656.0
case-10	query --features-summary	8	10	44	2900	2.87	223191040.0	223191040.0
case-10	query --features-summary	9	10	44	2900	2.85	223207424.0	223207424.0
case-10	query --features-summary	10	10	44	2900	2.7800000000000002	223563776.0	223563776.0
case-10	list samples	1	10	44	2900	2.64	220635136.0	220635136.0
case-10	list samples	2	10	44	2900	2.84	219987968.0	219987968.0
case-10	list samples	3	10	44	2900	2.86	220430336.0	220430336.0
case-10	list samples	4	10	44	2900	2.77	221241344.0	221241344.0
case-10	list samples	5	10	44	2900	2.76	220577792.0	220577792.0
case-10	list samples	6	10	44	2900	2.81	220512256.0	220512256.0
case-10	list samples	7	10	44	2900	2.79	220192768.0	220192768.0
case-10	list samples	8	10	44	2900	2.8	219983872.0	219983872.0
case-10	list samples	9	10	44	2900	2.84	220680192.0	220680192.0
case-10	list samples	10	10	44	2900	2.74	220536832.0	220536832.0
case-10	query isin	1	10	44	2900	2.86	221995008.0	221995008.0
case-10	query isin	2	10	44	2900	2.81	221466624.0	221466624.0
case-10	query isin	3	10	44	2900	2.81	221954048.0	221954048.0
case-10	query isin	4	10	44	2900	2.82	221786112.0	221786112.0
case-10	query isin	5	10	44	2900	2.88	221638656.0	221638656.0
case-10	query isin	6	10	44	2900	2.96	221433856.0	221433856.0
case-10	query isin	7	10	44	2900	2.77	221577216.0	221577216.0
case-10	query isin	8	10	44	2900	2.75	221732864.0	221732864.0
case-10	query isin	9	10	44	2900	2.81	221589504.0	221589504.0
case-10	query isin	10	10	44	2900	2.84	221798400.0	221798400.0
