Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-10	db.samples_query	10	44	2900	500	1	0.0009469784684479237
case-10	db.samples_query	10	44	2900	500	2	0.0009379754588007927
case-10	db.samples_query	10	44	2900	500	3	0.0009366823509335517
case-10	db.samples_query	10	44	2900	500	4	0.0009518985748291016
case-10	db.samples_query	10	44	2900	500	5	0.0009412652887403965
case-10	db.samples_query	10	44	2900	500	6	0.0009396101199090481
case-10	db.samples_query	10	44	2900	500	7	0.0009370485097169876
case-10	db.samples_query	10	44	2900	500	8	0.0009368592165410519
case-10	db.samples_query	10	44	2900	500	9	0.0009367867633700371
case-10	db.samples_query	10	44	2900	500	10	0.0009384990073740483
case-10	q.join	10	44	2900	1	1	0.24723065830767155
case-10	q.join	10	44	2900	1	2	0.24794715084135532
case-10	q.join	10	44	2900	1	3	0.24784589558839798
case-10	q.join	10	44	2900	1	4	0.24852600693702698
case-10	q.join	10	44	2900	1	5	0.24778692424297333
case-10	q.join	10	44	2900	1	6	0.24863138981163502
case-10	q.join	10	44	2900	1	7	0.24798675067722797
case-10	q.join	10	44	2900	1	8	0.26332119293510914
case-10	q.join	10	44	2900	1	9	0.2489405032247305
case-10	q.join	10	44	2900	1	10	0.24867835827171803
case-10	q.features_summary	10	44	2900	50	1	0.008186625130474568
case-10	q.features_summary	10	44	2900	50	2	0.008197057172656059
case-10	q.features_summary	10	44	2900	50	3	0.008216388523578644
case-10	q.features_summary	10	44	2900	50	4	0.00817290622740984
case-10	q.features_summary	10	44	2900	50	5	0.00813734471797943
case-10	q.features_summary	10	44	2900	50	6	0.008131940141320229
case-10	q.features_summary	10	44	2900	50	7	0.00815059434622526
case-10	q.features_summary	10	44	2900	50	8	0.008181478269398213
case-10	q.features_summary	10	44	2900	50	9	0.008134205043315888
case-10	q.features_summary	10	44	2900	50	10	0.00810857992619276
case-10	q.features_comparison	10	44	2900	20	1	0.013770875800400973
case-10	q.features_comparison	10	44	2900	20	2	0.013792888540774585
case-10	q.features_comparison	10	44	2900	20	3	0.013756433129310608
case-10	q.features_comparison	10	44	2900	20	4	0.013790025282651186
case-10	q.features_comparison	10	44	2900	20	5	0.013779192604124546
case-10	q.features_comparison	10	44	2900	20	6	0.013766467291861772
case-10	q.features_comparison	10	44	2900	20	7	0.013865169882774354
case-10	q.features_comparison	10	44	2900	20	8	0.013787038438022137
case-10	q.features_comparison	10	44	2900	20	9	0.01377728721126914
case-10	q.features_comparison	10	44	2900	20	10	0.013759990129619837
