Name	Kind	Iteration	Number samples	Number features (no unknown)	Number features (all)	Runtime	Memory (max)	Mmemory (max/process)
cov-40 (reads)	query hasa	1	59	1321	2859	2.73	220753920.0	220753920.0
cov-40 (reads)	query hasa	2	59	1321	2859	2.92	221282304.0	221282304.0
cov-40 (reads)	query hasa	3	59	1321	2859	2.91	221085696.0	221085696.0
cov-40 (reads)	query hasa	4	59	1321	2859	2.9	220553216.0	220553216.0
cov-40 (reads)	query hasa	5	59	1321	2859	2.89	220454912.0	220454912.0
cov-40 (reads)	query hasa	6	59	1321	2859	2.71	220966912.0	220966912.0
cov-40 (reads)	query hasa	7	59	1321	2859	2.7199999999999998	220540928.0	220540928.0
cov-40 (reads)	query hasa	8	59	1321	2859	2.7800000000000002	220696576.0	220696576.0
cov-40 (reads)	query hasa	9	59	1321	2859	2.79	220700672.0	220700672.0
cov-40 (reads)	query hasa	10	59	1321	2859	2.82	220454912.0	220454912.0
cov-40 (reads)	query isa	1	59	1321	2859	2.75	219934720.0	219934720.0
cov-40 (reads)	query isa	2	59	1321	2859	2.75	220262400.0	220262400.0
cov-40 (reads)	query isa	3	59	1321	2859	2.76	220426240.0	220426240.0
cov-40 (reads)	query isa	4	59	1321	2859	2.75	220168192.0	220168192.0
cov-40 (reads)	query isa	5	59	1321	2859	2.7800000000000002	220258304.0	220258304.0
cov-40 (reads)	query isa	6	59	1321	2859	2.86	220332032.0	220332032.0
cov-40 (reads)	query isa	7	59	1321	2859	2.75	220114944.0	220114944.0
cov-40 (reads)	query isa	8	59	1321	2859	2.65	220078080.0	220078080.0
cov-40 (reads)	query isa	9	59	1321	2859	2.85	220123136.0	220123136.0
cov-40 (reads)	query isa	10	59	1321	2859	2.87	220434432.0	220434432.0
cov-40 (reads)	query --summary	1	59	1321	2859	2.74	220262400.0	220262400.0
cov-40 (reads)	query --summary	2	59	1321	2859	2.77	219901952.0	219901952.0
cov-40 (reads)	query --summary	3	59	1321	2859	2.85	220037120.0	220037120.0
cov-40 (reads)	query --summary	4	59	1321	2859	2.56	220049408.0	220049408.0
cov-40 (reads)	query --summary	5	59	1321	2859	2.83	219869184.0	219869184.0
cov-40 (reads)	query --summary	6	59	1321	2859	2.82	219922432.0	219922432.0
cov-40 (reads)	query --summary	7	59	1321	2859	2.76	220295168.0	220295168.0
cov-40 (reads)	query --summary	8	59	1321	2859	2.77	220471296.0	220471296.0
cov-40 (reads)	query --summary	9	59	1321	2859	2.54	220315648.0	220315648.0
cov-40 (reads)	query --summary	10	59	1321	2859	2.88	219615232.0	219615232.0
cov-40 (reads)	query --features-summary	1	59	1321	2859	2.94	227168256.0	227168256.0
cov-40 (reads)	query --features-summary	2	59	1321	2859	2.9699999999999998	227037184.0	227037184.0
cov-40 (reads)	query --features-summary	3	59	1321	2859	2.87	227291136.0	227291136.0
cov-40 (reads)	query --features-summary	4	59	1321	2859	3.08	227237888.0	227237888.0
cov-40 (reads)	query --features-summary	5	59	1321	2859	3.02	227401728.0	227401728.0
cov-40 (reads)	query --features-summary	6	59	1321	2859	2.95	227143680.0	227143680.0
cov-40 (reads)	query --features-summary	7	59	1321	2859	2.98	227086336.0	227086336.0
cov-40 (reads)	query --features-summary	8	59	1321	2859	2.79	226893824.0	226893824.0
cov-40 (reads)	query --features-summary	9	59	1321	2859	2.84	227516416.0	227516416.0
cov-40 (reads)	query --features-summary	10	59	1321	2859	2.9	227786752.0	227786752.0
cov-40 (reads)	query isin	1	59	1321	2859	2.76	220069888.0	220069888.0
cov-40 (reads)	query isin	2	59	1321	2859	2.7199999999999998	220332032.0	220332032.0
cov-40 (reads)	query isin	3	59	1321	2859	2.69	220475392.0	220475392.0
cov-40 (reads)	query isin	4	59	1321	2859	2.57	220790784.0	220790784.0
cov-40 (reads)	query isin	5	59	1321	2859	2.55	220901376.0	220901376.0
cov-40 (reads)	query isin	6	59	1321	2859	2.67	220327936.0	220327936.0
cov-40 (reads)	query isin	7	59	1321	2859	2.94	220450816.0	220450816.0
cov-40 (reads)	query isin	8	59	1321	2859	2.81	220577792.0	220577792.0
cov-40 (reads)	query isin	9	59	1321	2859	2.84	220401664.0	220401664.0
cov-40 (reads)	query isin	10	59	1321	2859	2.8	220553216.0	220553216.0
cov-40 (reads)	list samples	1	59	1321	2859	2.86	219066368.0	219066368.0
cov-40 (reads)	list samples	2	59	1321	2859	2.81	219348992.0	219348992.0
cov-40 (reads)	list samples	3	59	1321	2859	2.7800000000000002	219734016.0	219734016.0
cov-40 (reads)	list samples	4	59	1321	2859	2.7800000000000002	219271168.0	219271168.0
cov-40 (reads)	list samples	5	59	1321	2859	2.66	219283456.0	219283456.0
cov-40 (reads)	list samples	6	59	1321	2859	2.77	219480064.0	219480064.0
cov-40 (reads)	list samples	7	59	1321	2859	2.68	219865088.0	219865088.0
cov-40 (reads)	list samples	8	59	1321	2859	2.66	219873280.0	219873280.0
cov-40 (reads)	list samples	9	59	1321	2859	2.63	219385856.0	219385856.0
cov-40 (reads)	list samples	10	59	1321	2859	2.71	219561984.0	219561984.0
