Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
cov-40 (reads)	db.samples_query	59	1321	2859	200	1	0.0016788919596001505
cov-40 (reads)	db.samples_query	59	1321	2859	200	2	0.0016801843885332346
cov-40 (reads)	db.samples_query	59	1321	2859	200	3	0.0016700940718874335
cov-40 (reads)	db.samples_query	59	1321	2859	200	4	0.001709475922398269
cov-40 (reads)	db.samples_query	59	1321	2859	200	5	0.0016857413481920957
cov-40 (reads)	db.samples_query	59	1321	2859	200	6	0.0016814923379570245
cov-40 (reads)	db.samples_query	59	1321	2859	200	7	0.001666000853292644
cov-40 (reads)	db.samples_query	59	1321	2859	200	8	0.0016672582644969224
cov-40 (reads)	db.samples_query	59	1321	2859	200	9	0.0016653756378218532
cov-40 (reads)	db.samples_query	59	1321	2859	200	10	0.0016658559814095497
cov-40 (reads)	q.join	59	1321	2859	100	1	0.0021460927743464707
cov-40 (reads)	q.join	59	1321	2859	100	2	0.0021469743270426988
cov-40 (reads)	q.join	59	1321	2859	100	3	0.0021658004447817803
cov-40 (reads)	q.join	59	1321	2859	100	4	0.002158602839335799
cov-40 (reads)	q.join	59	1321	2859	100	5	0.002148822611197829
cov-40 (reads)	q.join	59	1321	2859	100	6	0.0022128248680382966
cov-40 (reads)	q.join	59	1321	2859	100	7	0.002157703647390008
cov-40 (reads)	q.join	59	1321	2859	100	8	0.0021654372103512287
cov-40 (reads)	q.join	59	1321	2859	100	9	0.0022280694171786307
cov-40 (reads)	q.join	59	1321	2859	100	10	0.0021602105256170036
cov-40 (reads)	q.features_summary	59	1321	2859	5	1	0.09068215992301702
cov-40 (reads)	q.features_summary	59	1321	2859	5	2	0.08967693112790584
cov-40 (reads)	q.features_summary	59	1321	2859	5	3	0.0907283803448081
cov-40 (reads)	q.features_summary	59	1321	2859	5	4	0.08982578702270985
cov-40 (reads)	q.features_summary	59	1321	2859	5	5	0.09237501583993435
cov-40 (reads)	q.features_summary	59	1321	2859	5	6	0.0914230603724718
cov-40 (reads)	q.features_summary	59	1321	2859	5	7	0.09026135429739952
cov-40 (reads)	q.features_summary	59	1321	2859	5	8	0.08934762440621853
cov-40 (reads)	q.features_summary	59	1321	2859	5	9	0.08902833983302116
cov-40 (reads)	q.features_summary	59	1321	2859	5	10	0.09103568363934755
cov-40 (reads)	q.features_comparison	59	1321	2859	2	1	0.10060727503150702
cov-40 (reads)	q.features_comparison	59	1321	2859	2	2	0.10047600092366338
cov-40 (reads)	q.features_comparison	59	1321	2859	2	3	0.10183180216699839
cov-40 (reads)	q.features_comparison	59	1321	2859	2	4	0.10277672298252583
cov-40 (reads)	q.features_comparison	59	1321	2859	2	5	0.10068886587396264
cov-40 (reads)	q.features_comparison	59	1321	2859	2	6	0.10034017032012343
cov-40 (reads)	q.features_comparison	59	1321	2859	2	7	0.10063228337094188
cov-40 (reads)	q.features_comparison	59	1321	2859	2	8	0.10146408481523395
cov-40 (reads)	q.features_comparison	59	1321	2859	2	9	0.10175210796296597
cov-40 (reads)	q.features_comparison	59	1321	2859	2	10	0.10295578092336655
cov-40 (reads)	q.hasa	59	1321	2859	200	1	0.0011956963362172246
cov-40 (reads)	q.hasa	59	1321	2859	200	2	0.0011623968603089452
cov-40 (reads)	q.hasa	59	1321	2859	200	3	0.0011695612827315926
cov-40 (reads)	q.hasa	59	1321	2859	200	4	0.001167230037972331
cov-40 (reads)	q.hasa	59	1321	2859	200	5	0.001163246063515544
cov-40 (reads)	q.hasa	59	1321	2859	200	6	0.001162046273238957
cov-40 (reads)	q.hasa	59	1321	2859	200	7	0.0011615096079185606
cov-40 (reads)	q.hasa	59	1321	2859	200	8	0.0011619086284190415
cov-40 (reads)	q.hasa	59	1321	2859	200	9	0.0011611430579796433
cov-40 (reads)	q.hasa	59	1321	2859	200	10	0.0011904053622856735
cov-40 (reads)	q.isa	59	1321	2859	1000	1	0.0004020743127912283
cov-40 (reads)	q.isa	59	1321	2859	1000	2	0.0003936663493514061
cov-40 (reads)	q.isa	59	1321	2859	1000	3	0.0003904223907738924
cov-40 (reads)	q.isa	59	1321	2859	1000	4	0.0003885248452425003
cov-40 (reads)	q.isa	59	1321	2859	1000	5	0.0003889750558882952
cov-40 (reads)	q.isa	59	1321	2859	1000	6	0.0003889250550419092
cov-40 (reads)	q.isa	59	1321	2859	1000	7	0.0003889272417873144
cov-40 (reads)	q.isa	59	1321	2859	1000	8	0.0003946722773835063
cov-40 (reads)	q.isa	59	1321	2859	1000	9	0.00039140846580266954
cov-40 (reads)	q.isa	59	1321	2859	1000	10	0.000391607791185379
cov-40 (reads)	q AND r	59	1321	2859	20000	1	1.932477783411741e-05
cov-40 (reads)	q AND r	59	1321	2859	20000	2	1.923398105427623e-05
cov-40 (reads)	q AND r	59	1321	2859	20000	3	1.9254889246076347e-05
cov-40 (reads)	q AND r	59	1321	2859	20000	4	1.956503768451512e-05
cov-40 (reads)	q AND r	59	1321	2859	20000	5	1.9347305595874787e-05
cov-40 (reads)	q AND r	59	1321	2859	20000	6	1.9304147781804203e-05
cov-40 (reads)	q AND r	59	1321	2859	20000	7	1.9225163105875255e-05
cov-40 (reads)	q AND r	59	1321	2859	20000	8	1.9221685128286482e-05
cov-40 (reads)	q AND r	59	1321	2859	20000	9	1.9393253652378915e-05
cov-40 (reads)	q AND r	59	1321	2859	20000	10	1.936873607337475e-05
cov-40 (reads)	q.toframe	59	1321	2859	100	1	0.0033558653574436905
cov-40 (reads)	q.toframe	59	1321	2859	100	2	0.0033631574921309947
cov-40 (reads)	q.toframe	59	1321	2859	100	3	0.003300669053569436
cov-40 (reads)	q.toframe	59	1321	2859	100	4	0.00330344133079052
cov-40 (reads)	q.toframe	59	1321	2859	100	5	0.003294577142223716
cov-40 (reads)	q.toframe	59	1321	2859	100	6	0.0033055908977985384
cov-40 (reads)	q.toframe	59	1321	2859	100	7	0.003295905590057373
cov-40 (reads)	q.toframe	59	1321	2859	100	8	0.0032887758500874044
cov-40 (reads)	q.toframe	59	1321	2859	100	9	0.0033080174028873445
cov-40 (reads)	q.toframe	59	1321	2859	100	10	0.00331892479211092
cov-40 (reads)	q.summary	59	1321	2859	1000	1	0.0003440110040828586
cov-40 (reads)	q.summary	59	1321	2859	1000	2	0.00034379096142947673
cov-40 (reads)	q.summary	59	1321	2859	1000	3	0.00035988900437951087
cov-40 (reads)	q.summary	59	1321	2859	1000	4	0.0003497737655416131
cov-40 (reads)	q.summary	59	1321	2859	1000	5	0.00034331191796809434
cov-40 (reads)	q.summary	59	1321	2859	1000	6	0.00036733362544327976
cov-40 (reads)	q.summary	59	1321	2859	1000	7	0.00036784667894244194
cov-40 (reads)	q.summary	59	1321	2859	1000	8	0.00035794153064489366
cov-40 (reads)	q.summary	59	1321	2859	1000	9	0.0003432990461587906
cov-40 (reads)	q.summary	59	1321	2859	1000	10	0.0003433076646178961
cov-40 (reads)	q.isin (distance)	59	1321	2859	100	1	0.002303945729508996
cov-40 (reads)	q.isin (distance)	59	1321	2859	100	2	0.002303744377568364
cov-40 (reads)	q.isin (distance)	59	1321	2859	100	3	0.002305746078491211
cov-40 (reads)	q.isin (distance)	59	1321	2859	100	4	0.0022928247321397067
cov-40 (reads)	q.isin (distance)	59	1321	2859	100	5	0.0023257492017000913
cov-40 (reads)	q.isin (distance)	59	1321	2859	100	6	0.002309366324916482
cov-40 (reads)	q.isin (distance)	59	1321	2859	100	7	0.002290454851463437
cov-40 (reads)	q.isin (distance)	59	1321	2859	100	8	0.0022908770199865105
cov-40 (reads)	q.isin (distance)	59	1321	2859	100	9	0.0022912998218089344
cov-40 (reads)	q.isin (distance)	59	1321	2859	100	10	0.0022881369199603797
cov-40 (reads)	q.isin (mrca)	59	1321	2859	500	1	0.0008228696659207344
cov-40 (reads)	q.isin (mrca)	59	1321	2859	500	2	0.0008255159128457308
cov-40 (reads)	q.isin (mrca)	59	1321	2859	500	3	0.0008314212616533041
cov-40 (reads)	q.isin (mrca)	59	1321	2859	500	4	0.0008258063048124314
cov-40 (reads)	q.isin (mrca)	59	1321	2859	500	5	0.0008233838547021151
cov-40 (reads)	q.isin (mrca)	59	1321	2859	500	6	0.0008283827602863312
cov-40 (reads)	q.isin (mrca)	59	1321	2859	500	7	0.0008248437996953725
cov-40 (reads)	q.isin (mrca)	59	1321	2859	500	8	0.0008237673062831164
cov-40 (reads)	q.isin (mrca)	59	1321	2859	500	9	0.0008222623933106661
cov-40 (reads)	q.isin (mrca)	59	1321	2859	500	10	0.0008275556769222021
