Name	Kind	Iteration	Number samples	Number features (no unknown)	Number features (all)	Runtime	Memory (max)	Mmemory (max/process)
alpha-5.0-cov-30 (reads)	query hasa	1	59	6693	25970	2.66	222912512.0	222912512.0
alpha-5.0-cov-30 (reads)	query hasa	2	59	6693	25970	2.71	222461952.0	222461952.0
alpha-5.0-cov-30 (reads)	query hasa	3	59	6693	25970	2.55	222351360.0	222351360.0
alpha-5.0-cov-30 (reads)	query hasa	4	59	6693	25970	2.83	222461952.0	222461952.0
alpha-5.0-cov-30 (reads)	query hasa	5	59	6693	25970	2.76	222498816.0	222498816.0
alpha-5.0-cov-30 (reads)	query hasa	6	59	6693	25970	2.68	222961664.0	222961664.0
alpha-5.0-cov-30 (reads)	query hasa	7	59	6693	25970	2.65	222593024.0	222593024.0
alpha-5.0-cov-30 (reads)	query hasa	8	59	6693	25970	2.8	222253056.0	222253056.0
alpha-5.0-cov-30 (reads)	query hasa	9	59	6693	25970	2.6	222728192.0	222728192.0
alpha-5.0-cov-30 (reads)	query hasa	10	59	6693	25970	2.84	222568448.0	222568448.0
alpha-5.0-cov-30 (reads)	query isa	1	59	6693	25970	2.76	220483584.0	220483584.0
alpha-5.0-cov-30 (reads)	query isa	2	59	6693	25970	2.79	220028928.0	220028928.0
alpha-5.0-cov-30 (reads)	query isa	3	59	6693	25970	2.5	220446720.0	220446720.0
alpha-5.0-cov-30 (reads)	query isa	4	59	6693	25970	2.77	219807744.0	219807744.0
alpha-5.0-cov-30 (reads)	query isa	5	59	6693	25970	2.62	219983872.0	219983872.0
alpha-5.0-cov-30 (reads)	query isa	6	59	6693	25970	2.84	220135424.0	220135424.0
alpha-5.0-cov-30 (reads)	query isa	7	59	6693	25970	2.82	219955200.0	219955200.0
alpha-5.0-cov-30 (reads)	query isa	8	59	6693	25970	2.7	219947008.0	219947008.0
alpha-5.0-cov-30 (reads)	query isa	9	59	6693	25970	2.77	220200960.0	220200960.0
alpha-5.0-cov-30 (reads)	query isa	10	59	6693	25970	2.64	219926528.0	219926528.0
alpha-5.0-cov-30 (reads)	query --summary	1	59	6693	25970	2.74	219918336.0	219918336.0
alpha-5.0-cov-30 (reads)	query --summary	2	59	6693	25970	2.69	220389376.0	220389376.0
alpha-5.0-cov-30 (reads)	query --summary	3	59	6693	25970	2.66	220114944.0	220114944.0
alpha-5.0-cov-30 (reads)	query --summary	4	59	6693	25970	2.77	220151808.0	220151808.0
alpha-5.0-cov-30 (reads)	query --summary	5	59	6693	25970	2.71	220086272.0	220086272.0
alpha-5.0-cov-30 (reads)	query --summary	6	59	6693	25970	2.67	219721728.0	219721728.0
alpha-5.0-cov-30 (reads)	query --summary	7	59	6693	25970	2.8	219811840.0	219811840.0
alpha-5.0-cov-30 (reads)	query --summary	8	59	6693	25970	2.71	220250112.0	220250112.0
alpha-5.0-cov-30 (reads)	query --summary	9	59	6693	25970	2.69	220368896.0	220368896.0
alpha-5.0-cov-30 (reads)	query --summary	10	59	6693	25970	2.77	219992064.0	219992064.0
alpha-5.0-cov-30 (reads)	query --features-summary	1	59	6693	25970	3.42	250503168.0	250503168.0
alpha-5.0-cov-30 (reads)	query --features-summary	2	59	6693	25970	3.56	250888192.0	250888192.0
alpha-5.0-cov-30 (reads)	query --features-summary	3	59	6693	25970	3.5	251015168.0	251015168.0
alpha-5.0-cov-30 (reads)	query --features-summary	4	59	6693	25970	3.56	250073088.0	250073088.0
alpha-5.0-cov-30 (reads)	query --features-summary	5	59	6693	25970	3.66	250634240.0	250634240.0
alpha-5.0-cov-30 (reads)	query --features-summary	6	59	6693	25970	3.62	250523648.0	250523648.0
alpha-5.0-cov-30 (reads)	query --features-summary	7	59	6693	25970	3.32	250806272.0	250806272.0
alpha-5.0-cov-30 (reads)	query --features-summary	8	59	6693	25970	3.42	250322944.0	250322944.0
alpha-5.0-cov-30 (reads)	query --features-summary	9	59	6693	25970	3.51	250650624.0	250650624.0
alpha-5.0-cov-30 (reads)	query --features-summary	10	59	6693	25970	3.56	250552320.0	250552320.0
alpha-5.0-cov-30 (reads)	query isin	1	59	6693	25970	2.59	220045312.0	220045312.0
alpha-5.0-cov-30 (reads)	query isin	2	59	6693	25970	2.68	220368896.0	220368896.0
alpha-5.0-cov-30 (reads)	query isin	3	59	6693	25970	2.7	220377088.0	220377088.0
alpha-5.0-cov-30 (reads)	query isin	4	59	6693	25970	2.81	220127232.0	220127232.0
alpha-5.0-cov-30 (reads)	query isin	5	59	6693	25970	2.82	220225536.0	220225536.0
alpha-5.0-cov-30 (reads)	query isin	6	59	6693	25970	2.7800000000000002	220024832.0	220024832.0
alpha-5.0-cov-30 (reads)	query isin	7	59	6693	25970	2.62	220205056.0	220205056.0
alpha-5.0-cov-30 (reads)	query isin	8	59	6693	25970	2.81	220176384.0	220176384.0
alpha-5.0-cov-30 (reads)	query isin	9	59	6693	25970	2.68	220585984.0	220585984.0
alpha-5.0-cov-30 (reads)	query isin	10	59	6693	25970	2.84	220663808.0	220663808.0
alpha-5.0-cov-30 (reads)	list samples	1	59	6693	25970	2.62	219467776.0	219467776.0
alpha-5.0-cov-30 (reads)	list samples	2	59	6693	25970	2.81	219332608.0	219332608.0
alpha-5.0-cov-30 (reads)	list samples	3	59	6693	25970	2.69	219324416.0	219324416.0
alpha-5.0-cov-30 (reads)	list samples	4	59	6693	25970	2.84	219406336.0	219406336.0
alpha-5.0-cov-30 (reads)	list samples	5	59	6693	25970	2.73	219627520.0	219627520.0
alpha-5.0-cov-30 (reads)	list samples	6	59	6693	25970	2.74	219582464.0	219582464.0
alpha-5.0-cov-30 (reads)	list samples	7	59	6693	25970	2.61	219340800.0	219340800.0
alpha-5.0-cov-30 (reads)	list samples	8	59	6693	25970	2.74	219631616.0	219631616.0
alpha-5.0-cov-30 (reads)	list samples	9	59	6693	25970	2.7199999999999998	219426816.0	219426816.0
alpha-5.0-cov-30 (reads)	list samples	10	59	6693	25970	2.67	219258880.0	219258880.0
