Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-20000	db.samples_query	20000	15806	45709	10	1	0.023496081493794917
case-20000	db.samples_query	20000	15806	45709	10	2	0.023408628813922406
case-20000	db.samples_query	20000	15806	45709	10	3	0.023933356255292894
case-20000	db.samples_query	20000	15806	45709	10	4	0.023448281176388263
case-20000	db.samples_query	20000	15806	45709	10	5	0.023266531340777875
case-20000	db.samples_query	20000	15806	45709	10	6	0.023247131332755088
case-20000	db.samples_query	20000	15806	45709	10	7	0.02323530726134777
case-20000	db.samples_query	20000	15806	45709	10	8	0.023409613780677317
case-20000	db.samples_query	20000	15806	45709	10	9	0.023237738572061063
case-20000	db.samples_query	20000	15806	45709	10	10	0.023267240822315217
case-20000	q.join	20000	15806	45709	1	1	0.410523010417819
case-20000	q.join	20000	15806	45709	1	2	0.4106682799756527
case-20000	q.join	20000	15806	45709	1	3	0.41008310951292515
case-20000	q.join	20000	15806	45709	1	4	0.4162004943937063
case-20000	q.join	20000	15806	45709	1	5	0.41408176347613335
case-20000	q.join	20000	15806	45709	1	6	0.4115442596375942
case-20000	q.join	20000	15806	45709	1	7	0.4128518346697092
case-20000	q.join	20000	15806	45709	1	8	0.41141638718545437
case-20000	q.join	20000	15806	45709	1	9	0.41156558878719807
case-20000	q.join	20000	15806	45709	1	10	0.41362681053578854
case-20000	q.features_summary	20000	15806	45709	1	1	1.312201900407672
case-20000	q.features_summary	20000	15806	45709	1	2	1.3095793314278126
case-20000	q.features_summary	20000	15806	45709	1	3	1.3020813688635826
case-20000	q.features_summary	20000	15806	45709	1	4	1.3086503334343433
case-20000	q.features_summary	20000	15806	45709	1	5	1.3097287528216839
case-20000	q.features_summary	20000	15806	45709	1	6	1.3108201771974564
case-20000	q.features_summary	20000	15806	45709	1	7	1.3083157874643803
case-20000	q.features_summary	20000	15806	45709	1	8	1.304521769285202
case-20000	q.features_summary	20000	15806	45709	1	9	1.3036379590630531
case-20000	q.features_summary	20000	15806	45709	1	10	1.3054348900914192
case-20000	q.features_comparison	20000	15806	45709	1	1	35.08736174553633
case-20000	q.features_comparison	20000	15806	45709	1	2	35.02374776825309
case-20000	q.features_comparison	20000	15806	45709	1	3	37.69170615635812
case-20000	q.features_comparison	20000	15806	45709	1	4	39.9825688265264
case-20000	q.features_comparison	20000	15806	45709	1	5	35.433158319443464
case-20000	q.features_comparison	20000	15806	45709	1	6	35.78765228949487
case-20000	q.features_comparison	20000	15806	45709	1	7	35.664055075496435
case-20000	q.features_comparison	20000	15806	45709	1	8	35.90272834338248
case-20000	q.features_comparison	20000	15806	45709	1	9	35.649335050955415
case-20000	q.features_comparison	20000	15806	45709	1	10	38.336930418387055
case-20000	q.hasa	20000	15806	45709	2	1	0.18509904015809298
case-20000	q.hasa	20000	15806	45709	2	2	0.18411560729146004
case-20000	q.hasa	20000	15806	45709	2	3	0.18397829681634903
case-20000	q.hasa	20000	15806	45709	2	4	0.18555672094225883
case-20000	q.hasa	20000	15806	45709	2	5	0.1839426876977086
case-20000	q.hasa	20000	15806	45709	2	6	0.18388531636446714
case-20000	q.hasa	20000	15806	45709	2	7	0.18421659339219332
case-20000	q.hasa	20000	15806	45709	2	8	0.18439824879169464
case-20000	q.hasa	20000	15806	45709	2	9	0.18559143785387278
case-20000	q.hasa	20000	15806	45709	2	10	0.18385931383818388
case-20000	q.isa	20000	15806	45709	200	1	0.0013812421448528766
case-20000	q.isa	20000	15806	45709	200	2	0.00137793755158782
case-20000	q.isa	20000	15806	45709	200	3	0.0013760493975132704
case-20000	q.isa	20000	15806	45709	200	4	0.0013765512593090533
case-20000	q.isa	20000	15806	45709	200	5	0.0013742781803011894
case-20000	q.isa	20000	15806	45709	200	6	0.001374774808064103
case-20000	q.isa	20000	15806	45709	200	7	0.0013747725542634726
case-20000	q.isa	20000	15806	45709	200	8	0.0013852306827902795
case-20000	q.isa	20000	15806	45709	200	9	0.0013740706536918878
case-20000	q.isa	20000	15806	45709	200	10	0.0013741586823016404
case-20000	q AND r	20000	15806	45709	10000	1	2.362172417342663e-05
case-20000	q AND r	20000	15806	45709	10000	2	2.3564201593399048e-05
case-20000	q AND r	20000	15806	45709	10000	3	2.3643071018159388e-05
case-20000	q AND r	20000	15806	45709	10000	4	2.3622206039726735e-05
case-20000	q AND r	20000	15806	45709	10000	5	2.3887220956385137e-05
case-20000	q AND r	20000	15806	45709	10000	6	2.3812921345233917e-05
case-20000	q AND r	20000	15806	45709	10000	7	2.3727959394454954e-05
case-20000	q AND r	20000	15806	45709	10000	8	2.3961984552443028e-05
case-20000	q AND r	20000	15806	45709	10000	9	2.37492797896266e-05
case-20000	q AND r	20000	15806	45709	10000	10	2.377214767038822e-05
case-20000	q.toframe	20000	15806	45709	1	1	0.20921733602881432
case-20000	q.toframe	20000	15806	45709	1	2	0.2086320724338293
case-20000	q.toframe	20000	15806	45709	1	3	0.20764288678765297
case-20000	q.toframe	20000	15806	45709	1	4	0.20851912535727024
case-20000	q.toframe	20000	15806	45709	1	5	0.20675912871956825
case-20000	q.toframe	20000	15806	45709	1	6	0.20763123594224453
case-20000	q.toframe	20000	15806	45709	1	7	0.20784102752804756
case-20000	q.toframe	20000	15806	45709	1	8	0.20744040794670582
case-20000	q.toframe	20000	15806	45709	1	9	0.20776342041790485
case-20000	q.toframe	20000	15806	45709	1	10	0.20793721824884415
case-20000	q.summary	20000	15806	45709	1000	1	0.000341827729716897
case-20000	q.summary	20000	15806	45709	1000	2	0.00034897303208708763
case-20000	q.summary	20000	15806	45709	1000	3	0.0003441666457802057
case-20000	q.summary	20000	15806	45709	1000	4	0.0003445765785872936
case-20000	q.summary	20000	15806	45709	1000	5	0.0003458735551685095
case-20000	q.summary	20000	15806	45709	1000	6	0.0003576884251087904
case-20000	q.summary	20000	15806	45709	1000	7	0.00034467276372015474
case-20000	q.summary	20000	15806	45709	1000	8	0.00034664755873382093
case-20000	q.summary	20000	15806	45709	1000	9	0.0003582852929830551
case-20000	q.summary	20000	15806	45709	1000	10	0.0003745086919516325
