Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-10000-batch-10000	db.samples_query	10000	9186	39089	20	1	0.011831255815923213
case-10000-batch-10000	db.samples_query	10000	9186	39089	20	2	0.011819783132523298
case-10000-batch-10000	db.samples_query	10000	9186	39089	20	3	0.01182482484728098
case-10000-batch-10000	db.samples_query	10000	9186	39089	20	4	0.011803395207971334
case-10000-batch-10000	db.samples_query	10000	9186	39089	20	5	0.011813046224415303
case-10000-batch-10000	db.samples_query	10000	9186	39089	20	6	0.011832607071846723
case-10000-batch-10000	db.samples_query	10000	9186	39089	20	7	0.011806097347289324
case-10000-batch-10000	db.samples_query	10000	9186	39089	20	8	0.01180748650804162
case-10000-batch-10000	db.samples_query	10000	9186	39089	20	9	0.011800341680645943
case-10000-batch-10000	db.samples_query	10000	9186	39089	20	10	0.011817992571741343
case-10000-batch-10000	q.join	10000	9186	39089	1	1	0.36942147091031075
case-10000-batch-10000	q.join	10000	9186	39089	1	2	0.36537010967731476
case-10000-batch-10000	q.join	10000	9186	39089	1	3	0.36731719598174095
case-10000-batch-10000	q.join	10000	9186	39089	1	4	0.3652157410979271
case-10000-batch-10000	q.join	10000	9186	39089	1	5	0.36312237195670605
case-10000-batch-10000	q.join	10000	9186	39089	1	6	0.3658923264592886
case-10000-batch-10000	q.join	10000	9186	39089	1	7	0.3626754842698574
case-10000-batch-10000	q.join	10000	9186	39089	1	8	0.36401636339724064
case-10000-batch-10000	q.join	10000	9186	39089	1	9	0.3652062527835369
case-10000-batch-10000	q.join	10000	9186	39089	1	10	0.3631098084151745
case-10000-batch-10000	q.features_summary	10000	9186	39089	1	1	0.7511429116129875
case-10000-batch-10000	q.features_summary	10000	9186	39089	1	2	0.753542497754097
case-10000-batch-10000	q.features_summary	10000	9186	39089	1	3	0.7555273026227951
case-10000-batch-10000	q.features_summary	10000	9186	39089	1	4	0.7688762284815311
case-10000-batch-10000	q.features_summary	10000	9186	39089	1	5	0.7485845144838095
case-10000-batch-10000	q.features_summary	10000	9186	39089	1	6	0.7492192666977644
case-10000-batch-10000	q.features_summary	10000	9186	39089	1	7	0.7528090011328459
case-10000-batch-10000	q.features_summary	10000	9186	39089	1	8	0.7481066789478064
case-10000-batch-10000	q.features_summary	10000	9186	39089	1	9	0.748528378084302
case-10000-batch-10000	q.features_summary	10000	9186	39089	1	10	0.7472157720476389
case-10000-batch-10000	q.features_comparison	10000	9186	39089	1	1	16.61279596015811
case-10000-batch-10000	q.features_comparison	10000	9186	39089	1	2	16.646425407379866
case-10000-batch-10000	q.features_comparison	10000	9186	39089	1	3	16.707095835357904
case-10000-batch-10000	q.features_comparison	10000	9186	39089	1	4	16.60539196804166
case-10000-batch-10000	q.features_comparison	10000	9186	39089	1	5	16.73871060833335
case-10000-batch-10000	q.features_comparison	10000	9186	39089	1	6	16.712898219004273
case-10000-batch-10000	q.features_comparison	10000	9186	39089	1	7	16.75148649327457
case-10000-batch-10000	q.features_comparison	10000	9186	39089	1	8	16.937921134755015
case-10000-batch-10000	q.features_comparison	10000	9186	39089	1	9	16.647881004959345
case-10000-batch-10000	q.features_comparison	10000	9186	39089	1	10	16.644667524844408
case-10000-batch-10000	q.hasa	10000	9186	39089	2	1	0.1268358901143074
case-10000-batch-10000	q.hasa	10000	9186	39089	2	2	0.12687474954873323
case-10000-batch-10000	q.hasa	10000	9186	39089	2	3	0.12924411613494158
case-10000-batch-10000	q.hasa	10000	9186	39089	2	4	0.12713225930929184
case-10000-batch-10000	q.hasa	10000	9186	39089	2	5	0.12707781419157982
case-10000-batch-10000	q.hasa	10000	9186	39089	2	6	0.127594955265522
case-10000-batch-10000	q.hasa	10000	9186	39089	2	7	0.1268009701743722
case-10000-batch-10000	q.hasa	10000	9186	39089	2	8	0.1265675239264965
case-10000-batch-10000	q.hasa	10000	9186	39089	2	9	0.1266220584511757
case-10000-batch-10000	q.hasa	10000	9186	39089	2	10	0.1271802643314004
case-10000-batch-10000	q.isa	10000	9186	39089	500	1	0.0008834472037851811
case-10000-batch-10000	q.isa	10000	9186	39089	500	2	0.0008825611881911754
case-10000-batch-10000	q.isa	10000	9186	39089	500	3	0.0008864964991807938
case-10000-batch-10000	q.isa	10000	9186	39089	500	4	0.0008827258124947547
case-10000-batch-10000	q.isa	10000	9186	39089	500	5	0.0008843559138476849
case-10000-batch-10000	q.isa	10000	9186	39089	500	6	0.000885563675314188
case-10000-batch-10000	q.isa	10000	9186	39089	500	7	0.000881326287984848
case-10000-batch-10000	q.isa	10000	9186	39089	500	8	0.0008809254132211208
case-10000-batch-10000	q.isa	10000	9186	39089	500	9	0.0008806837871670722
case-10000-batch-10000	q.isa	10000	9186	39089	500	10	0.0008840340860188007
case-10000-batch-10000	q AND r	10000	9186	39089	10000	1	3.116443809121847e-05
case-10000-batch-10000	q AND r	10000	9186	39089	10000	2	3.1155882962048056e-05
case-10000-batch-10000	q AND r	10000	9186	39089	10000	3	3.122439943253994e-05
case-10000-batch-10000	q AND r	10000	9186	39089	10000	4	3.115250263363123e-05
case-10000-batch-10000	q AND r	10000	9186	39089	10000	5	3.106228541582823e-05
case-10000-batch-10000	q AND r	10000	9186	39089	10000	6	3.113774694502354e-05
case-10000-batch-10000	q AND r	10000	9186	39089	10000	7	3.126553054898977e-05
case-10000-batch-10000	q AND r	10000	9186	39089	10000	8	3.126152195036411e-05
case-10000-batch-10000	q AND r	10000	9186	39089	10000	9	3.121250011026859e-05
case-10000-batch-10000	q AND r	10000	9186	39089	10000	10	3.126511108130216e-05
case-10000-batch-10000	q.toframe	10000	9186	39089	2	1	0.10452210996299982
case-10000-batch-10000	q.toframe	10000	9186	39089	2	2	0.10429253801703453
case-10000-batch-10000	q.toframe	10000	9186	39089	2	3	0.10485697817057371
case-10000-batch-10000	q.toframe	10000	9186	39089	2	4	0.10411351639777422
case-10000-batch-10000	q.toframe	10000	9186	39089	2	5	0.10428480990231037
case-10000-batch-10000	q.toframe	10000	9186	39089	2	6	0.10420821886509657
case-10000-batch-10000	q.toframe	10000	9186	39089	2	7	0.10455263964831829
case-10000-batch-10000	q.toframe	10000	9186	39089	2	8	0.1042452622205019
case-10000-batch-10000	q.toframe	10000	9186	39089	2	9	0.10477351676672697
case-10000-batch-10000	q.toframe	10000	9186	39089	2	10	0.10426400974392891
case-10000-batch-10000	q.summary	10000	9186	39089	1000	1	0.00033836868405342103
case-10000-batch-10000	q.summary	10000	9186	39089	1000	2	0.0003370300121605396
case-10000-batch-10000	q.summary	10000	9186	39089	1000	3	0.0003368248548358679
case-10000-batch-10000	q.summary	10000	9186	39089	1000	4	0.00033879629895091056
case-10000-batch-10000	q.summary	10000	9186	39089	1000	5	0.0003367846943438053
