Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-200	db.samples_query	200	640	19477	50	1	0.004007430151104927
case-200	db.samples_query	200	640	19477	50	2	0.004000010639429092
case-200	db.samples_query	200	640	19477	50	3	0.003991238847374916
case-200	db.samples_query	200	640	19477	50	4	0.00400003120303154
case-200	db.samples_query	200	640	19477	50	5	0.003997144512832165
case-200	db.samples_query	200	640	19477	50	6	0.004132465310394764
case-200	db.samples_query	200	640	19477	50	7	0.003996958695352077
case-200	db.samples_query	200	640	19477	50	8	0.004000768959522247
case-200	db.samples_query	200	640	19477	50	9	0.004218048788607121
case-200	db.samples_query	200	640	19477	50	10	0.003982778526842594
case-200	q.join	200	640	19477	1	1	0.2515574786812067
case-200	q.join	200	640	19477	1	2	0.251383189111948
case-200	q.join	200	640	19477	1	3	0.2520016245543957
case-200	q.join	200	640	19477	1	4	0.25194195471704006
case-200	q.join	200	640	19477	1	5	0.2556759472936392
case-200	q.join	200	640	19477	1	6	0.2512557450681925
case-200	q.join	200	640	19477	1	7	0.25135242380201817
case-200	q.join	200	640	19477	1	8	0.25112591683864594
case-200	q.join	200	640	19477	1	9	0.2510271519422531
case-200	q.join	200	640	19477	1	10	0.2510952986776829
case-200	q.features_summary	200	640	19477	5	1	0.05912592075765133
case-200	q.features_summary	200	640	19477	5	2	0.059444617852568625
case-200	q.features_summary	200	640	19477	5	3	0.05959015525877476
case-200	q.features_summary	200	640	19477	5	4	0.059212404489517215
case-200	q.features_summary	200	640	19477	5	5	0.05917367897927761
case-200	q.features_summary	200	640	19477	5	6	0.05912191681563854
case-200	q.features_summary	200	640	19477	5	7	0.05912419743835926
case-200	q.features_summary	200	640	19477	5	8	0.05923333093523979
case-200	q.features_summary	200	640	19477	5	9	0.05945410020649433
case-200	q.features_summary	200	640	19477	5	10	0.06009855829179287
case-200	q.features_comparison	200	640	19477	2	1	0.14912456274032593
case-200	q.features_comparison	200	640	19477	2	2	0.14915207028388977
case-200	q.features_comparison	200	640	19477	2	3	0.1493607172742486
case-200	q.features_comparison	200	640	19477	2	4	0.14934327360242605
case-200	q.features_comparison	200	640	19477	2	5	0.14872074034065008
case-200	q.features_comparison	200	640	19477	2	6	0.1486296532675624
case-200	q.features_comparison	200	640	19477	2	7	0.14903894253075123
case-200	q.features_comparison	200	640	19477	2	8	0.1481754407286644
case-200	q.features_comparison	200	640	19477	2	9	0.14921574387699366
case-200	q.features_comparison	200	640	19477	2	10	0.14889303781092167
case-200	q.hasa	200	640	19477	20	1	0.018210143223404883
case-200	q.hasa	200	640	19477	20	2	0.01819225838407874
case-200	q.hasa	200	640	19477	20	3	0.018209152854979038
case-200	q.hasa	200	640	19477	20	4	0.018210011534392834
case-200	q.hasa	200	640	19477	20	5	0.018191675189882517
case-200	q.hasa	200	640	19477	20	6	0.018298141285777093
