Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
alpha-2.0-cov-30 (reads)	db.samples_query	59	5215	8094	200	1	0.0016888918541371823
alpha-2.0-cov-30 (reads)	db.samples_query	59	5215	8094	200	2	0.0016842861287295818
alpha-2.0-cov-30 (reads)	db.samples_query	59	5215	8094	200	3	0.0016990907303988934
alpha-2.0-cov-30 (reads)	db.samples_query	59	5215	8094	200	4	0.0016734622372314334
alpha-2.0-cov-30 (reads)	db.samples_query	59	5215	8094	200	5	0.001672136764973402
alpha-2.0-cov-30 (reads)	db.samples_query	59	5215	8094	200	6	0.0016732642333954573
alpha-2.0-cov-30 (reads)	db.samples_query	59	5215	8094	200	7	0.0016735924500972032
alpha-2.0-cov-30 (reads)	db.samples_query	59	5215	8094	200	8	0.0016753326216712595
alpha-2.0-cov-30 (reads)	db.samples_query	59	5215	8094	200	9	0.001671152557246387
alpha-2.0-cov-30 (reads)	db.samples_query	59	5215	8094	200	10	0.00167498966678977
alpha-2.0-cov-30 (reads)	q.join	59	5215	8094	100	1	0.0022198235802352428
alpha-2.0-cov-30 (reads)	q.join	59	5215	8094	100	2	0.002200387828052044
alpha-2.0-cov-30 (reads)	q.join	59	5215	8094	100	3	0.0021938153076916933
alpha-2.0-cov-30 (reads)	q.join	59	5215	8094	100	4	0.0021869185753166675
alpha-2.0-cov-30 (reads)	q.join	59	5215	8094	100	5	0.002187995882704854
alpha-2.0-cov-30 (reads)	q.join	59	5215	8094	100	6	0.002269605463370681
alpha-2.0-cov-30 (reads)	q.join	59	5215	8094	100	7	0.0021891122125089167
alpha-2.0-cov-30 (reads)	q.join	59	5215	8094	100	8	0.002187917083501816
alpha-2.0-cov-30 (reads)	q.join	59	5215	8094	100	9	0.0021725378371775152
alpha-2.0-cov-30 (reads)	q.join	59	5215	8094	100	10	0.0021703275572508575
alpha-2.0-cov-30 (reads)	q.features_summary	59	5215	8094	1	1	0.353927300311625
alpha-2.0-cov-30 (reads)	q.features_summary	59	5215	8094	1	2	0.3554375385865569
alpha-2.0-cov-30 (reads)	q.features_summary	59	5215	8094	1	3	0.3535638088360429
alpha-2.0-cov-30 (reads)	q.features_summary	59	5215	8094	1	4	0.3539660573005676
alpha-2.0-cov-30 (reads)	q.features_summary	59	5215	8094	1	5	0.3538149269297719
alpha-2.0-cov-30 (reads)	q.features_summary	59	5215	8094	1	6	0.35400206968188286
alpha-2.0-cov-30 (reads)	q.features_summary	59	5215	8094	1	7	0.35489895939826965
alpha-2.0-cov-30 (reads)	q.features_summary	59	5215	8094	1	8	0.36670281179249287
alpha-2.0-cov-30 (reads)	q.features_summary	59	5215	8094	1	9	0.3554025338962674
alpha-2.0-cov-30 (reads)	q.features_summary	59	5215	8094	1	10	0.3567704977467656
