Name	Kind	Iteration	Number samples	Number features (no unknown)	Number features (all)	Runtime	Memory (max)	Mmemory (max/process)
cov-10 (reads)	query hasa	1	59	1350	1350	2.69	220749824.0	220749824.0
cov-10 (reads)	query hasa	2	59	1350	1350	2.69	220205056.0	220205056.0
cov-10 (reads)	query hasa	3	59	1350	1350	2.7	220438528.0	220438528.0
cov-10 (reads)	query hasa	4	59	1350	1350	2.7	220270592.0	220270592.0
cov-10 (reads)	query hasa	5	59	1350	1350	2.8	220446720.0	220446720.0
cov-10 (reads)	query hasa	6	59	1350	1350	2.65	220540928.0	220540928.0
cov-10 (reads)	query hasa	7	59	1350	1350	2.68	220348416.0	220348416.0
cov-10 (reads)	query hasa	8	59	1350	1350	2.67	220377088.0	220377088.0
cov-10 (reads)	query hasa	9	59	1350	1350	2.63	220176384.0	220176384.0
cov-10 (reads)	query hasa	10	59	1350	1350	2.65	220692480.0	220692480.0
cov-10 (reads)	query isa	1	59	1350	1350	2.63	220131328.0	220131328.0
cov-10 (reads)	query isa	2	59	1350	1350	2.65	220131328.0	220131328.0
cov-10 (reads)	query isa	3	59	1350	1350	2.79	219889664.0	219889664.0
cov-10 (reads)	query isa	4	59	1350	1350	2.74	220155904.0	220155904.0
cov-10 (reads)	query isa	5	59	1350	1350	2.66	220033024.0	220033024.0
cov-10 (reads)	query isa	6	59	1350	1350	2.67	220487680.0	220487680.0
cov-10 (reads)	query isa	7	59	1350	1350	2.67	220098560.0	220098560.0
cov-10 (reads)	query isa	8	59	1350	1350	2.66	220913664.0	220913664.0
cov-10 (reads)	query isa	9	59	1350	1350	2.77	220119040.0	220119040.0
cov-10 (reads)	query isa	10	59	1350	1350	2.64	220565504.0	220565504.0
cov-10 (reads)	query --summary	1	59	1350	1350	2.63	219897856.0	219897856.0
cov-10 (reads)	query --summary	2	59	1350	1350	2.65	220336128.0	220336128.0
cov-10 (reads)	query --summary	3	59	1350	1350	2.77	219906048.0	219906048.0
cov-10 (reads)	query --summary	4	59	1350	1350	2.67	220196864.0	220196864.0
cov-10 (reads)	query --summary	5	59	1350	1350	2.7800000000000002	220188672.0	220188672.0
cov-10 (reads)	query --summary	6	59	1350	1350	2.68	220000256.0	220000256.0
cov-10 (reads)	query --summary	7	59	1350	1350	2.76	220028928.0	220028928.0
cov-10 (reads)	query --summary	8	59	1350	1350	2.65	219963392.0	219963392.0
cov-10 (reads)	query --summary	9	59	1350	1350	2.73	220020736.0	220020736.0
cov-10 (reads)	query --summary	10	59	1350	1350	2.65	219832320.0	219832320.0
cov-10 (reads)	query --features-summary	1	59	1350	1350	2.82	227045376.0	227045376.0
cov-10 (reads)	query --features-summary	2	59	1350	1350	2.84	227274752.0	227274752.0
cov-10 (reads)	query --features-summary	3	59	1350	1350	2.85	227147776.0	227147776.0
cov-10 (reads)	query --features-summary	4	59	1350	1350	2.88	226721792.0	226721792.0
cov-10 (reads)	query --features-summary	5	59	1350	1350	2.82	227061760.0	227061760.0
cov-10 (reads)	query --features-summary	6	59	1350	1350	2.87	227254272.0	227254272.0
cov-10 (reads)	query --features-summary	7	59	1350	1350	2.85	227352576.0	227352576.0
cov-10 (reads)	query --features-summary	8	59	1350	1350	2.92	227061760.0	227061760.0
cov-10 (reads)	query --features-summary	9	59	1350	1350	2.99	227241984.0	227241984.0
cov-10 (reads)	query --features-summary	10	59	1350	1350	2.87	226631680.0	226631680.0
cov-10 (reads)	query isin	1	59	1350	1350	2.7199999999999998	220233728.0	220233728.0
cov-10 (reads)	query isin	2	59	1350	1350	2.7	220303360.0	220303360.0
cov-10 (reads)	query isin	3	59	1350	1350	2.7	220069888.0	220069888.0
cov-10 (reads)	query isin	4	59	1350	1350	2.69	220270592.0	220270592.0
cov-10 (reads)	query isin	5	59	1350	1350	2.68	220348416.0	220348416.0
cov-10 (reads)	query isin	6	59	1350	1350	2.65	220565504.0	220565504.0
cov-10 (reads)	query isin	7	59	1350	1350	2.7800000000000002	220536832.0	220536832.0
cov-10 (reads)	query isin	8	59	1350	1350	2.7	220528640.0	220528640.0
cov-10 (reads)	query isin	9	59	1350	1350	2.71	220254208.0	220254208.0
cov-10 (reads)	query isin	10	59	1350	1350	2.7199999999999998	220712960.0	220712960.0
cov-10 (reads)	list samples	1	59	1350	1350	2.51	219541504.0	219541504.0
cov-10 (reads)	list samples	2	59	1350	1350	2.85	219508736.0	219508736.0
cov-10 (reads)	list samples	3	59	1350	1350	2.64	219791360.0	219791360.0
cov-10 (reads)	list samples	4	59	1350	1350	2.82	219471872.0	219471872.0
cov-10 (reads)	list samples	5	59	1350	1350	2.5	219824128.0	219824128.0
cov-10 (reads)	list samples	6	59	1350	1350	2.83	219267072.0	219267072.0
cov-10 (reads)	list samples	7	59	1350	1350	2.64	219275264.0	219275264.0
cov-10 (reads)	list samples	8	59	1350	1350	2.88	219463680.0	219463680.0
cov-10 (reads)	list samples	9	59	1350	1350	2.79	219594752.0	219594752.0
cov-10 (reads)	list samples	10	59	1350	1350	2.7800000000000002	219500544.0	219500544.0
