Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
alpha-0.5-cov-30 (reads)	db.samples_query	59	2168	4462	200	1	0.0016774889640510083
alpha-0.5-cov-30 (reads)	db.samples_query	59	2168	4462	200	2	0.001699567586183548
alpha-0.5-cov-30 (reads)	db.samples_query	59	2168	4462	200	3	0.0016936014220118522
alpha-0.5-cov-30 (reads)	db.samples_query	59	2168	4462	200	4	0.00167912304867059
alpha-0.5-cov-30 (reads)	db.samples_query	59	2168	4462	200	5	0.0016617067949846387
alpha-0.5-cov-30 (reads)	db.samples_query	59	2168	4462	200	6	0.0016664143605157732
alpha-0.5-cov-30 (reads)	db.samples_query	59	2168	4462	200	7	0.001659759501926601
alpha-0.5-cov-30 (reads)	db.samples_query	59	2168	4462	200	8	0.001709643816575408
alpha-0.5-cov-30 (reads)	db.samples_query	59	2168	4462	200	9	0.0016594729060307146
alpha-0.5-cov-30 (reads)	db.samples_query	59	2168	4462	200	10	0.001660001501441002
alpha-0.5-cov-30 (reads)	q.join	59	2168	4462	100	1	0.002165535818785429
alpha-0.5-cov-30 (reads)	q.join	59	2168	4462	100	2	0.002184378234669566
alpha-0.5-cov-30 (reads)	q.join	59	2168	4462	100	3	0.0021719254553318025
alpha-0.5-cov-30 (reads)	q.join	59	2168	4462	100	4	0.002151218913495541
alpha-0.5-cov-30 (reads)	q.join	59	2168	4462	100	5	0.0021583293844014404
alpha-0.5-cov-30 (reads)	q.join	59	2168	4462	100	6	0.002145775314420462
alpha-0.5-cov-30 (reads)	q.join	59	2168	4462	100	7	0.002151578227058053
alpha-0.5-cov-30 (reads)	q.join	59	2168	4462	100	8	0.0021483097784221173
alpha-0.5-cov-30 (reads)	q.join	59	2168	4462	100	9	0.0021325204614549877
alpha-0.5-cov-30 (reads)	q.join	59	2168	4462	100	10	0.0021252543572336437
alpha-0.5-cov-30 (reads)	q.features_summary	59	2168	4462	2	1	0.1436615469865501
alpha-0.5-cov-30 (reads)	q.features_summary	59	2168	4462	2	2	0.1436976115219295
alpha-0.5-cov-30 (reads)	q.features_summary	59	2168	4462	2	3	0.14491570042446256
alpha-0.5-cov-30 (reads)	q.features_summary	59	2168	4462	2	4	0.14434754569083452
alpha-0.5-cov-30 (reads)	q.features_summary	59	2168	4462	2	5	0.14381262520328164
alpha-0.5-cov-30 (reads)	q.features_summary	59	2168	4462	2	6	0.14363084686920047
alpha-0.5-cov-30 (reads)	q.features_summary	59	2168	4462	2	7	0.14357714680954814
alpha-0.5-cov-30 (reads)	q.features_summary	59	2168	4462	2	8	0.14342941297218204
alpha-0.5-cov-30 (reads)	q.features_summary	59	2168	4462	2	9	0.14385230047628284
alpha-0.5-cov-30 (reads)	q.features_summary	59	2168	4462	2	10	0.14352486468851566
alpha-0.5-cov-30 (reads)	q.features_comparison	59	2168	4462	2	1	0.1614583358168602
alpha-0.5-cov-30 (reads)	q.features_comparison	59	2168	4462	2	2	0.1645355257205665
alpha-0.5-cov-30 (reads)	q.features_comparison	59	2168	4462	2	3	0.16201307950541377
alpha-0.5-cov-30 (reads)	q.features_comparison	59	2168	4462	2	4	0.16217897832393646
alpha-0.5-cov-30 (reads)	q.features_comparison	59	2168	4462	2	5	0.16162004973739386
alpha-0.5-cov-30 (reads)	q.features_comparison	59	2168	4462	2	6	0.16150678042322397
alpha-0.5-cov-30 (reads)	q.features_comparison	59	2168	4462	2	7	0.16160157741978765
alpha-0.5-cov-30 (reads)	q.features_comparison	59	2168	4462	2	8	0.16170776402577758
alpha-0.5-cov-30 (reads)	q.features_comparison	59	2168	4462	2	9	0.16160821728408337
alpha-0.5-cov-30 (reads)	q.features_comparison	59	2168	4462	2	10	0.16181710828095675
alpha-0.5-cov-30 (reads)	q.hasa	59	2168	4462	200	1	0.0014204806229099632
alpha-0.5-cov-30 (reads)	q.hasa	59	2168	4462	200	2	0.001412443001754582
alpha-0.5-cov-30 (reads)	q.hasa	59	2168	4462	200	3	0.0014099769480526447
alpha-0.5-cov-30 (reads)	q.hasa	59	2168	4462	200	4	0.001408177181147039
alpha-0.5-cov-30 (reads)	q.hasa	59	2168	4462	200	5	0.0014088631235063076
