Name	Kind	Iteration	Number samples	Number features (no unknown)	Number features (all)	Runtime	Memory (max)	Mmemory (max/process)
alpha-0.5-cov-30 (reads)	query hasa	1	59	2221	2221	2.68	220639232.0	220639232.0
alpha-0.5-cov-30 (reads)	query hasa	2	59	2221	2221	2.8	220807168.0	220807168.0
alpha-0.5-cov-30 (reads)	query hasa	3	59	2221	2221	2.7	220364800.0	220364800.0
alpha-0.5-cov-30 (reads)	query hasa	4	59	2221	2221	2.67	220217344.0	220217344.0
alpha-0.5-cov-30 (reads)	query hasa	5	59	2221	2221	2.68	220569600.0	220569600.0
alpha-0.5-cov-30 (reads)	query hasa	6	59	2221	2221	2.68	220352512.0	220352512.0
alpha-0.5-cov-30 (reads)	query hasa	7	59	2221	2221	2.69	220602368.0	220602368.0
alpha-0.5-cov-30 (reads)	query hasa	8	59	2221	2221	2.67	220684288.0	220684288.0
alpha-0.5-cov-30 (reads)	query hasa	9	59	2221	2221	2.81	220602368.0	220602368.0
alpha-0.5-cov-30 (reads)	query hasa	10	59	2221	2221	2.71	220884992.0	220884992.0
alpha-0.5-cov-30 (reads)	query isa	1	59	2221	2221	2.7	220028928.0	220028928.0
alpha-0.5-cov-30 (reads)	query isa	2	59	2221	2221	2.66	219983872.0	219983872.0
alpha-0.5-cov-30 (reads)	query isa	3	59	2221	2221	2.7800000000000002	220082176.0	220082176.0
alpha-0.5-cov-30 (reads)	query isa	4	59	2221	2221	2.71	220155904.0	220155904.0
alpha-0.5-cov-30 (reads)	query isa	5	59	2221	2221	2.85	220499968.0	220499968.0
alpha-0.5-cov-30 (reads)	query isa	6	59	2221	2221	2.68	220803072.0	220803072.0
alpha-0.5-cov-30 (reads)	query isa	7	59	2221	2221	2.69	220676096.0	220676096.0
alpha-0.5-cov-30 (reads)	query isa	8	59	2221	2221	2.7	219926528.0	219926528.0
alpha-0.5-cov-30 (reads)	query isa	9	59	2221	2221	2.64	220188672.0	220188672.0
alpha-0.5-cov-30 (reads)	query isa	10	59	2221	2221	2.7	220237824.0	220237824.0
alpha-0.5-cov-30 (reads)	query --summary	1	59	2221	2221	2.77	219594752.0	219594752.0
alpha-0.5-cov-30 (reads)	query --summary	2	59	2221	2221	2.67	220065792.0	220065792.0
alpha-0.5-cov-30 (reads)	query --summary	3	59	2221	2221	2.69	219918336.0	219918336.0
alpha-0.5-cov-30 (reads)	query --summary	4	59	2221	2221	2.68	220192768.0	220192768.0
alpha-0.5-cov-30 (reads)	query --summary	5	59	2221	2221	2.66	220639232.0	220639232.0
alpha-0.5-cov-30 (reads)	query --summary	6	59	2221	2221	2.71	219807744.0	219807744.0
alpha-0.5-cov-30 (reads)	query --summary	7	59	2221	2221	2.75	219901952.0	219901952.0
alpha-0.5-cov-30 (reads)	query --summary	8	59	2221	2221	2.65	220176384.0	220176384.0
alpha-0.5-cov-30 (reads)	query --summary	9	59	2221	2221	2.71	219578368.0	219578368.0
alpha-0.5-cov-30 (reads)	query --summary	10	59	2221	2221	2.64	219815936.0	219815936.0
alpha-0.5-cov-30 (reads)	query --features-summary	1	59	2221	2221	3.05	230043648.0	230043648.0
alpha-0.5-cov-30 (reads)	query --features-summary	2	59	2221	2221	2.96	230305792.0	230305792.0
alpha-0.5-cov-30 (reads)	query --features-summary	3	59	2221	2221	2.94	229502976.0	229502976.0
alpha-0.5-cov-30 (reads)	query --features-summary	4	59	2221	2221	2.91	230027264.0	230027264.0
alpha-0.5-cov-30 (reads)	query --features-summary	5	59	2221	2221	2.9	230109184.0	230109184.0
alpha-0.5-cov-30 (reads)	query --features-summary	6	59	2221	2221	2.9699999999999998	230227968.0	230227968.0
alpha-0.5-cov-30 (reads)	query --features-summary	7	59	2221	2221	2.93	229842944.0	229842944.0
alpha-0.5-cov-30 (reads)	query --features-summary	8	59	2221	2221	2.9699999999999998	230146048.0	230146048.0
alpha-0.5-cov-30 (reads)	query --features-summary	9	59	2221	2221	2.99	229560320.0	229560320.0
alpha-0.5-cov-30 (reads)	query --features-summary	10	59	2221	2221	2.9	230293504.0	230293504.0
alpha-0.5-cov-30 (reads)	query isin	1	59	2221	2221	2.75	220413952.0	220413952.0
alpha-0.5-cov-30 (reads)	query isin	2	59	2221	2221	2.71	220655616.0	220655616.0
alpha-0.5-cov-30 (reads)	query isin	3	59	2221	2221	2.88	220360704.0	220360704.0
alpha-0.5-cov-30 (reads)	query isin	4	59	2221	2221	2.7	220061696.0	220061696.0
alpha-0.5-cov-30 (reads)	query isin	5	59	2221	2221	2.79	220094464.0	220094464.0
alpha-0.5-cov-30 (reads)	query isin	6	59	2221	2221	2.7	220921856.0	220921856.0
alpha-0.5-cov-30 (reads)	query isin	7	59	2221	2221	2.69	220979200.0	220979200.0
alpha-0.5-cov-30 (reads)	query isin	8	59	2221	2221	2.69	220557312.0	220557312.0
alpha-0.5-cov-30 (reads)	query isin	9	59	2221	2221	2.77	220266496.0	220266496.0
alpha-0.5-cov-30 (reads)	query isin	10	59	2221	2221	2.68	220450816.0	220450816.0
alpha-0.5-cov-30 (reads)	list samples	1	59	2221	2221	2.68	219516928.0	219516928.0
alpha-0.5-cov-30 (reads)	list samples	2	59	2221	2221	2.79	219287552.0	219287552.0
alpha-0.5-cov-30 (reads)	list samples	3	59	2221	2221	2.7	219496448.0	219496448.0
alpha-0.5-cov-30 (reads)	list samples	4	59	2221	2221	2.66	219226112.0	219226112.0
alpha-0.5-cov-30 (reads)	list samples	5	59	2221	2221	2.77	219107328.0	219107328.0
alpha-0.5-cov-30 (reads)	list samples	6	59	2221	2221	2.69	219414528.0	219414528.0
alpha-0.5-cov-30 (reads)	list samples	7	59	2221	2221	2.79	219459584.0	219459584.0
alpha-0.5-cov-30 (reads)	list samples	8	59	2221	2221	2.69	219766784.0	219766784.0
alpha-0.5-cov-30 (reads)	list samples	9	59	2221	2221	2.69	219758592.0	219758592.0
alpha-0.5-cov-30 (reads)	list samples	10	59	2221	2221	2.7199999999999998	219578368.0	219578368.0
