Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-2000-batch-10000	db.samples_query	2000	2656	32489	100	1	0.0028590286895632745
case-2000-batch-10000	db.samples_query	2000	2656	32489	100	2	0.002863304764032364
case-2000-batch-10000	db.samples_query	2000	2656	32489	100	3	0.0029049909859895705
case-2000-batch-10000	db.samples_query	2000	2656	32489	100	4	0.0028467296436429025
case-2000-batch-10000	db.samples_query	2000	2656	32489	100	5	0.002845911607146263
case-2000-batch-10000	db.samples_query	2000	2656	32489	100	6	0.002873013857752085
case-2000-batch-10000	db.samples_query	2000	2656	32489	100	7	0.002843117695301771
case-2000-batch-10000	db.samples_query	2000	2656	32489	100	8	0.002842425834387541
case-2000-batch-10000	db.samples_query	2000	2656	32489	100	9	0.0028255908377468586
case-2000-batch-10000	db.samples_query	2000	2656	32489	100	10	0.002818978652358055
case-2000-batch-10000	q.join	2000	2656	32489	1	1	0.2961961720138788
case-2000-batch-10000	q.join	2000	2656	32489	1	2	0.32727046497166157
case-2000-batch-10000	q.join	2000	2656	32489	1	3	0.2971713114529848
case-2000-batch-10000	q.join	2000	2656	32489	1	4	0.29800527356565
case-2000-batch-10000	q.join	2000	2656	32489	1	5	0.29901136830449104
case-2000-batch-10000	q.join	2000	2656	32489	1	6	0.29667853005230427
case-2000-batch-10000	q.join	2000	2656	32489	1	7	0.2963306847959757
case-2000-batch-10000	q.join	2000	2656	32489	1	8	0.2980217896401882
case-2000-batch-10000	q.join	2000	2656	32489	1	9	0.29766853526234627
case-2000-batch-10000	q.join	2000	2656	32489	1	10	0.2971923630684614
case-2000-batch-10000	q.features_summary	2000	2656	32489	1	1	0.22280042804777622
case-2000-batch-10000	q.features_summary	2000	2656	32489	1	2	0.22196093015372753
case-2000-batch-10000	q.features_summary	2000	2656	32489	1	3	0.22192244976758957
case-2000-batch-10000	q.features_summary	2000	2656	32489	1	4	0.22163491137325764
case-2000-batch-10000	q.features_summary	2000	2656	32489	1	5	0.2225294541567564
case-2000-batch-10000	q.features_summary	2000	2656	32489	1	6	0.22344612516462803
case-2000-batch-10000	q.features_summary	2000	2656	32489	1	7	0.2219672854989767
case-2000-batch-10000	q.features_summary	2000	2656	32489	1	8	0.22175119258463383
case-2000-batch-10000	q.features_summary	2000	2656	32489	1	9	0.22174178436398506
case-2000-batch-10000	q.features_summary	2000	2656	32489	1	10	0.2214611917734146
case-2000-batch-10000	q.features_comparison	2000	2656	32489	1	1	1.5322901103645563
case-2000-batch-10000	q.features_comparison	2000	2656	32489	1	2	1.5318441484123468
case-2000-batch-10000	q.features_comparison	2000	2656	32489	1	3	1.5310481283813715
case-2000-batch-10000	q.features_comparison	2000	2656	32489	1	4	1.5296929329633713
case-2000-batch-10000	q.features_comparison	2000	2656	32489	1	5	1.554032715037465
case-2000-batch-10000	q.features_comparison	2000	2656	32489	1	6	1.5375463981181383
case-2000-batch-10000	q.features_comparison	2000	2656	32489	1	7	1.533031104132533
case-2000-batch-10000	q.features_comparison	2000	2656	32489	1	8	1.555620426312089
case-2000-batch-10000	q.features_comparison	2000	2656	32489	1	9	1.5564300175756216
case-2000-batch-10000	q.features_comparison	2000	2656	32489	1	10	1.5377800185233355
case-2000-batch-10000	q.hasa	2000	2656	32489	5	1	0.08350443206727505
case-2000-batch-10000	q.hasa	2000	2656	32489	5	2	0.08324360027909279
case-2000-batch-10000	q.hasa	2000	2656	32489	5	3	0.08328112103044986
case-2000-batch-10000	q.hasa	2000	2656	32489	5	4	0.0833177000284195
case-2000-batch-10000	q.hasa	2000	2656	32489	5	5	0.08336589522659779
case-2000-batch-10000	q.hasa	2000	2656	32489	5	6	0.08326060175895691
case-2000-batch-10000	q.hasa	2000	2656	32489	5	7	0.08346019051969052
case-2000-batch-10000	q.hasa	2000	2656	32489	5	8	0.0836345549672842
case-2000-batch-10000	q.hasa	2000	2656	32489	5	9	0.08342801034450531
case-2000-batch-10000	q.hasa	2000	2656	32489	5	10	0.08339272923767567
case-2000-batch-10000	q.isa	2000	2656	32489	500	1	0.00046487987414002416
case-2000-batch-10000	q.isa	2000	2656	32489	500	2	0.00046434834599494933
case-2000-batch-10000	q.isa	2000	2656	32489	500	3	0.0004651884026825428
case-2000-batch-10000	q.isa	2000	2656	32489	500	4	0.00046376028656959533
case-2000-batch-10000	q.isa	2000	2656	32489	500	5	0.0004668888226151466
case-2000-batch-10000	q.isa	2000	2656	32489	500	6	0.00046508346498012545
case-2000-batch-10000	q.isa	2000	2656	32489	500	7	0.0004657047502696514
case-2000-batch-10000	q.isa	2000	2656	32489	500	8	0.00046470199897885323
case-2000-batch-10000	q.isa	2000	2656	32489	500	9	0.0004646552838385105
case-2000-batch-10000	q.isa	2000	2656	32489	500	10	0.00046426965668797495
case-2000-batch-10000	q AND r	2000	2656	32489	10000	1	2.0606635138392447e-05
case-2000-batch-10000	q AND r	2000	2656	32489	10000	2	2.0700575597584246e-05
case-2000-batch-10000	q AND r	2000	2656	32489	10000	3	2.0638082176446916e-05
case-2000-batch-10000	q AND r	2000	2656	32489	10000	4	2.0697728917002676e-05
case-2000-batch-10000	q AND r	2000	2656	32489	10000	5	2.0634324848651887e-05
case-2000-batch-10000	q AND r	2000	2656	32489	10000	6	2.064585369080305e-05
